"","VarA","VarB","rho.spear","p.spear","fdr.spear","rho.clr","p.clr","fdr.clr","sparcc","p.sparcc","fdr.sparcc"
"145","MAST.1A_XX_sp..5","Polaribacter.sp..L3A8.31",-0.164956011730205,0.366945835340467,0.491659452580365,-0.258797653958944,0.15264987194246,0.239336319297929,-0.0658741968572177,0.96,1
"146","Polaribacter.sp..L3A8.31","Thalassiosira_tumida.10",0.166422287390029,0.362642089607398,0.487486087668961,0.166422287390029,0.362642089607398,0.479623408835591,0.0154562392367346,0.94,1
"147","Cryptophyceae.3","Polaribacter.sp..L3A8.31",0.221407624633431,0.223290784846832,0.331700078939134,0.170454545454545,0.350962382663975,0.467949843551966,0.0193347326639869,0.92,1
"148","Polaribacter.sp..L3A8.31","Rhizosolenia_pungens.13",0.436440291448998,0.0125142508757539,0.0299174510732309,0.395014207506338,0.0252528290623127,0.0528247954874908,0.00137052774001831,0.92,1
"149","Glaciecola.amylolytica.2","Polaribacter.sp..L3A8.31",0.481304985337243,0.00528945245084878,0.0135967116291411,0.437316715542522,0.0123184073726512,0.0279808699323379,-0.0614059940372728,0.92,1
"150","Polaribacter.sp..L3A8.31","Pseudopedinella_elastica.3",0.684996795104958,1.52591914079675e-05,8.12502399645021e-05,0.65273577398147,5.14303012288985e-05,0.000255593012167859,-0.0262372441410975,0.84,1
"151","Marinomonas.5","Polaribacter.sp..L3A8.31",0.722873900293255,2.97164639808346e-06,1.94940003714275e-05,0.734237536656892,1.72584992497088e-06,1.40118508760012e-05,-0.0124470790876482,0.96,1
"152","Polaribacter.sp..L3A8.31","Rhizosolenia_pungens.12",0.764662756598241,3.48652071901037e-07,2.62288714641147e-06,0.764662756598241,3.48652071901037e-07,3.3243569646378e-06,0.0522478989586325,0.84,1
"153","Polaribacter.sp..L3A8.31","Polaribacter.sp..L3A8.31",1,0,0,1,0,0,1,1,1
"154","Polaribacter.sp..L3A8.41","Polaribacter.sp..L3A8.9",0.789222873900293,7.9799017272631e-08,7.07086546211798e-07,0.712609970674487,4.74820933584977e-06,3.44560323486443e-05,-0.10783554518157,NA,NA
"155","Polaribacter.sp..L3A8.17","Polaribacter.sp..L3A8.41",0.521994134897361,0.00218192926683367,0.0062778315747495,0.482404692082111,0.00517148447308694,0.0134622770410517,0.0471524814606715,0.96,1
"156","Paraglaciecola.psychrophila.170.3","Polaribacter.sp..L3A8.41",0.0241935483870968,0.895432528529698,0.927089234083778,-0.0238269794721408,0.897008439384127,0.927549710334154,-0.0208356968949701,0.94,1
"157","Polaribacter.sp..L3A8.13","Polaribacter.sp..L3A8.41",0.333577712609971,0.0620739223311748,0.114641027728746,0.32074780058651,0.0734759590402724,0.132418211896755,0.00995037203689361,0.9,1
"158","Fragilariopsis_sublineata.21","Polaribacter.sp..L3A8.41",0.0370234604105572,0.840563729168983,0.890519713073082,0.0245601173020528,0.893857009187289,0.926263630923959,-0.0300623711802554,0.82,1
"159","Polaribacter.sp..L3A8.41","Sulfitobacter.sp..SK011.2",0.163422971060555,0.371477696534665,0.49611027875965,0.0976865400047364,0.59480367540558,0.700774445161746,0.055893946517025,0.82,1
"160","Polaribacter.sp..L3A8.41","Sulfitobacter.sp..SK011.4",0.225500421025545,0.21463167525817,0.321751323056124,0.208551042974605,0.252020431469658,0.359403050095861,0.0452456811430896,0.92,1
"161","Polaribacter.sp..L3A8.41","Unclassified.Eukaryota.6",0.412977730631916,0.0188158931480766,0.0427397018875978,0.281917332317748,0.118002073617162,0.195142147398535,0.0390102195945277,0.74,1
"162","MAST.1A_XX_sp..5","Polaribacter.sp..L3A8.41",-0.0960410557184751,0.601053362727715,0.706108535009637,-0.211143695014663,0.246038943625749,0.352097615659885,-0.0202058489172607,0.8,1
"163","Polaribacter.sp..L3A8.41","Thalassiosira_tumida.10",0.166788856304985,0.361570859431417,0.487486087668961,0.128299120234604,0.484055659476131,0.605069574345164,-0.00121641104758036,0.96,1
"164","Cryptophyceae.3","Polaribacter.sp..L3A8.41",0.228005865102639,0.209445787394689,0.315708723646406,0.120234604105572,0.512162850452539,0.629645483314965,-0.028138160566292,0.98,1
"165","Polaribacter.sp..L3A8.41","Rhizosolenia_pungens.13",0.546054442766302,0.00122527966422472,0.00374899001740401,0.382183119559496,0.0308781258909036,0.0634588050890751,0.041983441504146,0.9,1
"166","Glaciecola.amylolytica.2","Polaribacter.sp..L3A8.41",0.516862170087977,0.00245448925452173,0.00698847634967992,0.476906158357771,0.0057846623808796,0.0147270091698158,-0.079042851278651,0.74,1
"167","Polaribacter.sp..L3A8.41","Pseudopedinella_elastica.3",0.637705070958027,8.64127821044277e-05,0.000365249903740364,0.463568877393748,0.00753551333351887,0.0182814228801345,0.012287577127729,0.8,1
"168","Marinomonas.5","Polaribacter.sp..L3A8.41",0.734237536656892,1.72584992497088e-06,1.17933078206344e-05,0.67375366568915,2.36988318673243e-05,0.000134020980215213,0.0475782539433878,0.9,1
"169","Polaribacter.sp..L3A8.41","Rhizosolenia_pungens.12",0.760630498533724,4.36751182493366e-07,3.22645017697802e-06,0.726539589442815,2.50111623000397e-06,1.91674327906846e-05,-0.0466108363807942,0.9,1
"170","Polaribacter.sp..L3A8.31","Polaribacter.sp..L3A8.41",0.925219941348974,3.67496367563912e-14,7.34992735127825e-13,0.895894428152493,4.30077083703541e-12,8.39674306278343e-11,-0.0896854518958417,NA,NA
"171","Polaribacter.sp..L3A8.41","Polaribacter.sp..L3A8.41",1,0,0,1,0,0,1,1,1
"172","Flavobacteriaceae.10","Polaribacter.sp..L3A8.9",0.835670427852155,2.65885108936893e-09,3.11465413326075e-08,0.775730917014766,1.83511691998136e-07,1.91289194600692e-06,-0.0631693157081634,0.82,1
"173","Flavobacteriaceae.10","Polaribacter.sp..L3A8.17",0.499312622388521,0.00362194558400037,0.00976972164105363,0.420493082143637,0.0165608898718365,0.0360210336734906,0.0616698883170911,1,1
"174","Flavobacteriaceae.10","Paraglaciecola.psychrophila.170.3",-0.0135642929723754,0.9412636963437,0.956047027503658,-0.0663550548108094,0.718230366703379,0.803217166781463,0.0765459115705506,0.76,1
"175","Flavobacteriaceae.10","Polaribacter.sp..L3A8.13",0.381449914533962,0.0312281175060258,0.0656591188588234,0.299697554186943,0.0956239662944505,0.164730362103885,-0.0493240714093558,0.92,1
"176","Flavobacteriaceae.10","Fragilariopsis_sublineata.21",0.261204290346418,0.148734942735247,0.236820685520199,0.204380900867548,0.261841605157682,0.369552695747502,-0.0859582371604843,0.96,1
"177","Flavobacteriaceae.10","Sulfitobacter.sp..SK011.2",0.225507642770415,0.214616602280416,0.321751323056124,0.145074135007026,0.428234244510834,0.547819158344593,0.0236359891497943,0.94,1
"178","Flavobacteriaceae.10","Sulfitobacter.sp..SK011.4",0.410507342156618,0.0196105594171211,0.0439362260165009,0.274162892786826,0.128898329716541,0.209715536443579,0.0409692182199809,1,1
"179","Flavobacteriaceae.10","Unclassified.Eukaryota.6",0.681393217231897,1.7608039342286e-05,9.02412016292155e-05,0.622364802933089,0.000142763528333393,0.000582418374295434,0.00343525447727159,0.88,1
"180","Flavobacteriaceae.10","MAST.1A_XX_sp..5",0.143158281235475,0.434423421558258,0.552568109569789,0.0485748329416146,0.791776770049111,0.864523237603557,0.0449267201302178,0.9,1
"181","Flavobacteriaceae.10","Thalassiosira_tumida.10",0.428008433655359,0.0145356641010191,0.0339579617174804,0.487764643236364,0.0046282405903135,0.012242442851797,-0.0105379706104971,0.96,1
"182","Cryptophyceae.3","Flavobacteriaceae.10",0.364402897690301,0.0403188367950058,0.0796661353539873,0.203281093329248,0.264473024288846,0.371986071898548,0.0527965825273535,0.96,1
"183","Flavobacteriaceae.10","Rhizosolenia_pungens.13",0.4025664527956,0.0223555321960995,0.0492783236580688,0.181118240146654,0.321181695576908,0.433886310334538,0.0604906109125922,0.78,1
"184","Flavobacteriaceae.10","Glaciecola.amylolytica.2",0.461919166086297,0.00778052970544816,0.0193334374499015,0.335807901694483,0.0602421143944102,0.112014815880763,-0.0661947921271381,0.84,1
"185","Flavobacteriaceae.10","Pseudopedinella_elastica.3",0.8,3.92522635883686e-08,3.65759728891617e-07,0.570852428964253,0.000645123601513743,0.00215918919690314,0.0234868534851972,0.98,1
"186","Flavobacteriaceae.10","Marinomonas.5",0.840069658005357,1.82568408738746e-09,2.16965355312713e-08,0.724223263971016,2.78981974584416e-06,2.11819647369649e-05,0.0204269523819814,0.84,1
"187","Flavobacteriaceae.10","Rhizosolenia_pungens.12",0.811108059496772,1.80401956009942e-08,1.80401956009942e-07,0.699294293102867,8.47269147545596e-06,5.60290887893055e-05,0.0452153736268916,0.68,1
"188","Flavobacteriaceae.10","Polaribacter.sp..L3A8.31",0.856933373592635,3.86408729085201e-10,5.19434684999778e-09,0.761250117760473,4.22009839679185e-07,3.93236441519241e-06,0.0210962763827443,0.8,1
"189","Flavobacteriaceae.10","Polaribacter.sp..L3A8.41",0.819906519803178,9.39303417670803e-09,1.01345895064481e-07,0.769865276810496,2.58989340136763e-07,2.5586898664114e-06,0.0583799756904073,0.9,1
"190","Flavobacteriaceae.10","Flavobacteriaceae.10",1,0,0,1,0,0,1,1,1
"191","Chaetoceros_neogracilis.1","Polaribacter.sp..L3A8.9",0.789145634283525,8.01939619484112e-08,7.07086546211798e-07,0.836817071298794,2.41324598567615e-09,3.6645587189897e-08,-0.0113620946632286,0.98,1
"192","Chaetoceros_neogracilis.1","Polaribacter.sp..L3A8.17",0.580491421501311,0.000495811116831985,0.00163937546694447,0.834250147767203,2.99494962169103e-09,4.4651976177939e-08,-0.0456798737747076,0.84,1
"193","Chaetoceros_neogracilis.1","Paraglaciecola.psychrophila.170.3",0.204987179165656,0.260398379472654,0.379265845768341,0.404107104544816,0.0217995396106652,0.0464301882616765,-0.0450202777476859,0.98,1
"194","Chaetoceros_neogracilis.1","Polaribacter.sp..L3A8.13",0.43967733062544,0.0118036767780868,0.0283842080880679,0.664099787958859,3.40826060088944e-05,0.000185084350511877,0.0137959681541868,1,1
"195","Chaetoceros_neogracilis.1","Fragilariopsis_sublineata.21",0.325265881788795,0.0692889020323456,0.12570110545691,0.579391311416343,0.000511144642631543,0.00176108658385658,0.00477399750691816,0.86,1
"196","Chaetoceros_neogracilis.1","Sulfitobacter.sp..SK011.2",0.315577122515258,0.0785058278837869,0.140250062886068,0.610948492133731,0.000203981580819768,0.000781611664823411,-0.0422600880116601,0.9,1
"197","Chaetoceros_neogracilis.1","Sulfitobacter.sp..SK011.4",0.44305705848937,0.0110983068153891,0.0268454619133306,0.67748658361353,2.05189290803988e-05,0.000118489590464275,0.0851371448270748,NA,NA
"198","Chaetoceros_neogracilis.1","Unclassified.Eukaryota.6",0.659576443763404,4.0229905378865e-05,0.000184293421288655,0.574310097822347,0.000587539307095723,0.00200742596591039,-0.0534485801163492,0.92,1
"199","Chaetoceros_neogracilis.1","MAST.1A_XX_sp..5",0.0209020916143871,0.909596108142856,0.93702111642857,-0.287495435538236,0.110598758944619,0.186223783027901,0.0277842896791152,0.94,1
"200","Chaetoceros_neogracilis.1","Thalassiosira_tumida.10",0.363036328039354,0.0411311957374191,0.0810759146747203,0.115511558921613,0.528990641180522,0.647421381743325,0.0422283237586976,0.92,1
"201","Chaetoceros_neogracilis.1","Cryptophyceae.3",0.264393123753913,0.143660337718878,0.231437086305462,0.0425375899520859,0.817190697250328,0.873658894061628,0.00452133297410107,0.98,1
"202","Chaetoceros_neogracilis.1","Rhizosolenia_pungens.13",0.415512989037496,0.018028323969515,0.0414095956722754,0.176400483430746,0.334158099111762,0.448843965622731,0.0388112066430793,0.9,1
"203","Chaetoceros_neogracilis.1","Glaciecola.amylolytica.2",0.397873147396666,0.0241217750110076,0.0526059986942188,0.102310237902,0.57739529680815,0.686125655890095,-0.0307730940401735,0.96,1
"204","Chaetoceros_neogracilis.1","Pseudopedinella_elastica.3",0.699367405202564,8.44650922355611e-06,4.80981775230279e-05,0.547905035853503,0.0011699892682861,0.00370421312739229,0.114091188175912,0.94,1
"205","Chaetoceros_neogracilis.1","Marinomonas.5",0.704803861102665,6.69289308908563e-06,3.94832541946059e-05,0.491382504618924,0.00428991997410863,0.0115335553402265,-0.0130785853626482,0.78,1
"206","Chaetoceros_neogracilis.1","Rhizosolenia_pungens.12",0.70260364093273,7.35839713828021e-06,4.27935152722679e-05,0.468280192834601,0.00687159757231472,0.0169720181002954,-0.0226481266584633,0.86,1
"207","Chaetoceros_neogracilis.1","Polaribacter.sp..L3A8.31",0.861752899891396,2.39033431037309e-10,3.32215955001006e-09,0.745141230884816,9.9810407023822e-07,8.52547226661813e-06,0.0235662503753388,0.88,1
"208","Chaetoceros_neogracilis.1","Polaribacter.sp..L3A8.41",0.796846404878299,4.85197858701458e-08,4.42069160150217e-07,0.594426149244235,0.000333905118763513,0.00119737407968577,-0.0739455057126148,0.94,1
"209","Chaetoceros_neogracilis.1","Flavobacteriaceae.10",0.860181567332257,2.80099965991503e-10,3.82803286855055e-09,0.723205308368881,2.92601859471808e-06,2.18121386151711e-05,-0.047976444355925,0.8,1
"210","Chaetoceros_neogracilis.1","Chaetoceros_neogracilis.1",1,0,0,1,0,0,1,1,1
"211","Polar.centric.Mediophyceae.4","Polaribacter.sp..L3A8.9",-0.135826230980137,0.458556930925489,0.574071272303666,-0.314178353441236,0.0799111589118455,0.14242426042115,-0.0182423078206403,0.98,1
"212","Polar.centric.Mediophyceae.4","Polaribacter.sp..L3A8.17",-0.364402897690301,0.0403188367950058,0.0796661353539873,-0.456420128394794,0.00864673371337578,0.0204840160576486,0.0324752835865673,0.78,1
"213","Paraglaciecola.psychrophila.170.3","Polar.centric.Mediophyceae.4",-0.487947944492747,0.00461056445132956,0.0121175091349046,-0.567867292275932,0.000698782500928734,0.00230121144884161,-0.0333642280617451,0.86,1
"214","Polar.centric.Mediophyceae.4","Polaribacter.sp..L3A8.13",-0.394647604993571,0.0254009628783661,0.054812604105948,-0.514893229181115,0.00256664125124178,0.00728251150871369,0.0597559670652872,0.78,1
"215","Fragilariopsis_sublineata.21","Polar.centric.Mediophyceae.4",-0.648336543828267,6.00392117257083e-05,0.000259116597974109,-0.763449732837075,3.73273196545086e-07,3.51820713985023e-06,-0.00614428300408539,0.74,1
"216","Polar.centric.Mediophyceae.4","Sulfitobacter.sp..SK011.2",-0.409513064640086,0.019938146679288,0.0445096670262342,-0.650446311639095,5.57612723566137e-05,0.000272168115073948,-0.0533596587640217,0.9,1
"217","Polar.centric.Mediophyceae.4","Sulfitobacter.sp..SK011.4",-0.409401846621187,0.0199750700800661,0.0445096670262342,-0.551273773668133,0.00107493158841222,0.00344314024413288,-0.0267160167368109,0.96,1
"218","Polar.centric.Mediophyceae.4","Unclassified.Eukaryota.6",-0.228230980751604,0.208984086368744,0.315592911275082,-0.507607699358387,0.00302116978793477,0.00845515094234304,-0.0193456087853117,0.88,1
"219","MAST.1A_XX_sp..5","Polar.centric.Mediophyceae.4",0.0724039962714633,0.693728008505625,0.778190105300427,-0.02071304197133,0.910410484379816,0.936683308897677,-0.0336047505539247,0.92,1
"220","Polar.centric.Mediophyceae.4","Thalassiosira_tumida.10",-0.148657318926979,0.416790504256522,0.536527807677155,-0.138392448569506,0.450030133651414,0.570362765987881,-0.0324986099775676,0.94,1
"221","Cryptophyceae.3","Polar.centric.Mediophyceae.4",-0.0597562095810051,0.745276643939819,0.81813301172091,-0.198148658150511,0.276981076391167,0.386924161227865,-0.0183112759248558,0.8,1
"222","Polar.centric.Mediophyceae.4","Rhizosolenia_pungens.13",0.124839596700275,0.496014910729854,0.607941019959852,-0.0357470210815765,0.845994067586388,0.893962803377369,-0.00802717286611975,0.9,1
"223","Glaciecola.amylolytica.2","Polar.centric.Mediophyceae.4",0.519109158077934,0.00233171718470358,0.00668534297712214,0.457519935933095,0.0084672416292275,0.020183541092926,0.073988210915536,NA,NA
"224","Polar.centric.Mediophyceae.4","Pseudopedinella_elastica.3",0.000916590284142988,0.996027574288651,0.996027574288651,-0.245462878093492,0.175696008154559,0.269795368327225,-0.00501026003502027,0.84,1
"225","Marinomonas.5","Polar.centric.Mediophyceae.4",0.157455779233385,0.389428740076421,0.511749305869656,0.0427091927373442,0.816465676518389,0.873658894061628,0.0072006018849129,0.88,1
"226","Polar.centric.Mediophyceae.4","Rhizosolenia_pungens.12",0.137292641031205,0.453673989665278,0.569697812443381,0.047108422890547,0.797931434411218,0.865987130739216,0.00348518018704782,0.8,1
"227","Polar.centric.Mediophyceae.4","Polaribacter.sp..L3A8.31",0.0163138118181272,0.929384746608288,0.950243755883785,-0.0987993771906803,0.590593065874836,0.697714270955667,-0.00590251923742212,0.84,1
"228","Polar.centric.Mediophyceae.4","Polaribacter.sp..L3A8.41",0.155989369182317,0.393915500512677,0.515991550192325,0.0469251216341635,0.798701614358087,0.865987130739216,-0.0305617032554816,0.96,1
"229","Flavobacteriaceae.10","Polar.centric.Mediophyceae.4",0.0845096241979835,0.645614702486812,0.739391139719533,-0.103574702108158,0.57267453191387,0.68354165381277,0.0314173670828669,0.86,1
"230","Chaetoceros_neogracilis.1","Polar.centric.Mediophyceae.4",-0.130008256499375,0.478202610946121,0.592335560386434,-0.497662070718343,0.00375304928932705,0.0101903987326099,-0.00709398085186649,0.94,1
"231","Polar.centric.Mediophyceae.4","Polar.centric.Mediophyceae.4",1,0,0,1,0,0,1,1,1
"232","Marinomonas.9","Polaribacter.sp..L3A8.9",0.0522408580692836,0.77644464525281,0.843290872989806,-0.0443589040447952,0.80950334318298,0.870516205072387,-0.0344243784186605,0.9,1
"233","Marinomonas.9","Polaribacter.sp..L3A8.17",-0.3112455333391,0.0829206406620817,0.147175163079885,-0.278984512215613,0.122039461214267,0.200545808007412,0.0442855442780179,0.92,1
"234","Marinomonas.9","Paraglaciecola.psychrophila.170.3",-0.599211807117502,0.000290289120026654,0.00104862149084518,-0.553753095534407,0.00100936583775871,0.00327146239905983,-0.0186967457775614,0.98,1
"235","Marinomonas.9","Polaribacter.sp..L3A8.13",-0.421776190938322,0.0161993722845118,0.0375239696985868,-0.380716709508428,0.0315813313731092,0.0645802786183281,-0.0343121401589559,0.92,1
"236","Fragilariopsis_sublineata.21","Marinomonas.9",-0.661717535544259,3.72057591147024e-05,0.000172365663695231,-0.630189719446306,0.000110878675522345,0.000471090745742604,-0.00613412977805686,0.96,1
"237","Marinomonas.9","Sulfitobacter.sp..SK011.2",-0.461299021693226,0.0078743683842336,0.0194487411899745,-0.551648989317855,0.00106477528667184,0.00342398327478789,-0.0304906598889807,0.78,1
"238","Marinomonas.9","Sulfitobacter.sp..SK011.4",-0.378079473117316,0.0328787596659429,0.0686019921783032,-0.51663491355797,0.00246721295803145,0.00707154594014264,0.0314898129918159,0.92,1
"239","Marinomonas.9","Unclassified.Eukaryota.6",-0.123556370302475,0.50048861651265,0.611625432996085,-0.499725022914757,0.00358981210780207,0.00977955457939435,0.0292472458984869,0.94,1
"240","Marinomonas.9","MAST.1A_XX_sp..5",0.0210796444840969,0.908831339056207,0.93702111642857,-0.163688021950422,0.370691826434604,0.488693404624397,-0.00122925627743518,0.98,1
"241","Marinomonas.9","Thalassiosira_tumida.10",-0.099899184728981,0.58644459709733,0.692197472809104,-0.228210064197397,0.209026955673389,0.311074598279817,-0.0168014124958261,0.78,1
"242","Cryptophyceae.3","Marinomonas.9",0.0137475942287589,0.940471352466901,0.956047027503658,-0.146824306363145,0.422623130959611,0.544036055552404,0.00351844313506158,0.74,1
"243","Marinomonas.9","Rhizosolenia_pungens.13",0.276626947754354,0.125358509513482,0.207664601618293,0.108340971585701,0.555038347922199,0.667348160258362,-0.043132858144888,0.94,1
"244","Glaciecola.amylolytica.2","Marinomonas.9",0.540005501305648,0.00142229055792495,0.00429448598771539,0.42489231229684,0.0153487055769215,0.0336750339775893,0.0280933367952932,0.86,1
"245","Marinomonas.9","Pseudopedinella_elastica.3",0.151970669110907,0.406362637606286,0.527951341099928,-0.0467461044912924,0.799453973133642,0.865987130739216,0.026565535817839,0.9,1
"246","Marinomonas.5","Marinomonas.9",0.428008433655359,0.0145356641010191,0.0339579617174804,0.329209056464679,0.0657887012938455,0.120686208190052,0.00965120422182222,0.98,1
"247","Marinomonas.9","Rhizosolenia_pungens.12",0.359453763767948,0.0433234263818543,0.0845838324598109,0.250939419988945,0.165950434753885,0.257238859164812,-0.0310232055910138,0.9,1
"248","Marinomonas.9","Polaribacter.sp..L3A8.31",0.22197782148036,0.222070418561956,0.330485922360805,0.147924113901445,0.419118128336319,0.540372429616009,-0.0403800317720263,0.9,1
"249","Marinomonas.9","Polaribacter.sp..L3A8.41",0.411144718068081,0.019402916484324,0.0435901137456045,0.2326092943506,0.200143245907114,0.301132957144649,-0.0213384984881924,0.72,1
"250","Flavobacteriaceae.10","Marinomonas.9",0.312007332722273,0.082130682156079,0.146089282793893,0.0366636113657195,0.8420939125552,0.893294965453123,-0.00817406062382852,1,1
"251","Chaetoceros_neogracilis.1","Marinomonas.9",0.0799486598501096,0.663590120966143,0.752350873163864,-0.321995061231175,0.0723009534545973,0.130587625182312,0.0184733427881406,0.86,1
"252","Marinomonas.9","Polar.centric.Mediophyceae.4",0.829147571035747,4.55198042938654e-09,5.11318349602323e-08,0.779285059578369,1.48192759307856e-07,1.66463099496496e-06,0.0224779913050888,0.96,1
"253","Marinomonas.9","Marinomonas.9",1,0,0,1,0,0,1,1,1
"254","Corethron_inerme.17","Polaribacter.sp..L3A8.9",-0.103372434017595,0.573428512319015,0.680479565993621,-0.156891495601173,0.391151769237895,0.509927584698051,-0.0102223331710476,0.84,1
"255","Corethron_inerme.17","Polaribacter.sp..L3A8.17",-0.395894428152493,0.0249000506261839,0.0540159828398698,-0.399193548387097,0.0236136465739682,0.0497768385363853,-0.0422687892647515,0.98,1
"256","Corethron_inerme.17","Paraglaciecola.psychrophila.170.3",-0.662756598240469,3.5813204927028e-05,0.000170737372326529,-0.662756598240469,3.5813204927028e-05,0.000193202816053704,-0.0495516889693976,0.96,1
"257","Corethron_inerme.17","Polaribacter.sp..L3A8.13",-0.472507331378299,0.00631898929556228,0.016091836094289,-0.472507331378299,0.00631898929556228,0.0159432960688033,-0.0541860957607226,0.84,1
"258","Corethron_inerme.17","Fragilariopsis_sublineata.21",-0.772727272727273,2.19193806720693e-07,1.76214628932322e-06,-0.772727272727273,2.19193806720693e-07,2.21899903099961e-06,-0.0229579611452481,1,1
"259","Corethron_inerme.17","Sulfitobacter.sp..SK011.2",-0.619538319503723,0.000156152156125349,0.000606847241814153,-0.709512764244928,5.44821362735825e-06,3.91889050388927e-05,0.0390842525722415,0.84,1
"260","Corethron_inerme.17","Sulfitobacter.sp..SK011.4",-0.538326985487453,0.00148164380815434,0.00445035869115955,-0.571857276849094,0.000627896908086277,0.00211014534684733,0.0932677046508077,NA,NA
"261","Corethron_inerme.17","Unclassified.Eukaryota.6",-0.260471085320884,0.149919876005479,0.238244764194754,-0.420309780887254,0.0166130796499844,0.0360389558544635,0.0465810694812103,0.94,1
"262","Corethron_inerme.17","MAST.1A_XX_sp..5",0.0267595307917889,0.884412441610202,0.920327667665438,-0.0227272727272727,0.901738462562424,0.931266422293688,-0.0217841328998703,0.86,1
"263","Corethron_inerme.17","Thalassiosira_tumida.10",-0.18475073313783,0.31140634459506,0.437998632192022,-0.18475073313783,0.31140634459506,0.422071409203221,-0.026129372749478,0.98,1
"264","Corethron_inerme.17","Cryptophyceae.3",-0.185483870967742,0.309456239845198,0.436003636895296,-0.233504398826979,0.198368222799637,0.299010924072982,-0.0427916641468473,0.8,1
"265","Corethron_inerme.17","Rhizosolenia_pungens.13",0.0819356616034028,0.655735720867444,0.745774328864499,-0.0797360465268013,0.664432658097164,0.76307392106397,0.022286665541918,0.96,1
"266","Corethron_inerme.17","Glaciecola.amylolytica.2",0.598973607038123,0.000292334015606135,0.00105137672279399,0.593475073313783,0.000343234629273094,0.00122370606958234,0.0241260329615518,0.86,1
"267","Corethron_inerme.17","Pseudopedinella_elastica.3",-0.0273118872011343,0.882042947044134,0.91902822944878,-0.222344423993127,0.221288194364397,0.322876013129547,0.0701915647060287,0.94,1
"268","Corethron_inerme.17","Marinomonas.5",0.267961876832845,0.138131877640017,0.223850078388961,0.232404692082111,0.200550519414289,0.301193087765049,-0.102779758437958,NA,NA
"269","Corethron_inerme.17","Rhizosolenia_pungens.12",0.162390029325513,0.374549692546464,0.499229982379916,0.162390029325513,0.374549692546464,0.491409196620961,0.0327741350669635,0.94,1
"270","Corethron_inerme.17","Polaribacter.sp..L3A8.31",0.0905425219941349,0.622138095249298,0.720555421051447,0.0905425219941349,0.622138095249298,0.721574594207107,0.0524317724513255,0.98,1
"271","Corethron_inerme.17","Polaribacter.sp..L3A8.41",0.251099706744868,0.165671139252092,0.260249682350029,0.230205278592375,0.204964863385003,0.30637623214569,-0.0474268158937173,0.88,1
"272","Corethron_inerme.17","Flavobacteriaceae.10",0.156722574207851,0.391668420416849,0.513868967586906,0.0757034188863654,0.680488234477884,0.777159265002598,0.022736198539311,0.9,1
"273","Chaetoceros_neogracilis.1","Corethron_inerme.17",0.0055005504248387,0.97616434611119,0.980949465454872,-0.336633686000128,0.059574730176554,0.111025633510851,-0.0363073775619034,0.9,1
"274","Corethron_inerme.17","Polar.centric.Mediophyceae.4",0.871964076616078,8.11929531567669e-11,1.1680389752377e-09,0.88589497210122,1.58877794366454e-11,2.96090434955664e-10,0.0153120068068369,0.82,1
"275","Corethron_inerme.17","Marinomonas.9",0.886628177126754,1.44966899937962e-11,2.24288411224772e-10,0.840436260518124,1.76847872269825e-09,2.73613689172183e-08,0.0156026824619779,0.92,1
"276","Corethron_inerme.17","Corethron_inerme.17",1,0,0,1,0,0,1,1,1
"277","Polaribacter.sp..L3A8.9","Porosira_pseudodelicatula.10",-0.250366568914956,0.166951359321887,0.261759301422461,-0.384530791788856,0.0297789063945313,0.0613535257374766,-0.037583088847075,0.92,1
"278","Polaribacter.sp..L3A8.17","Porosira_pseudodelicatula.10",-0.3658357771261,0.0394809727777077,0.0783883721010178,-0.486070381231672,0.0047943955316332,0.0126411714981969,0.011068097543939,0.8,1
"279","Paraglaciecola.psychrophila.170.3","Porosira_pseudodelicatula.10",-0.354105571847507,0.0467693278794316,0.0902372914379622,-0.36766862170088,0.0384297313759073,0.0766724567597177,-0.0532721350477704,0.94,1
"280","Polaribacter.sp..L3A8.13","Porosira_pseudodelicatula.10",-0.293621700879765,0.102875034128047,0.176480184069034,-0.353005865102639,0.0475042855574645,0.0910128835446749,-0.0110495257465912,0.94,1
"281","Fragilariopsis_sublineata.21","Porosira_pseudodelicatula.10",-0.558284457478006,0.000898554743130688,0.00281227057010368,-0.617302052785924,0.000167526891293896,0.000663633095946833,-0.0128031129813061,0.84,1
"282","Porosira_pseudodelicatula.10","Sulfitobacter.sp..SK011.2",-0.304811384225305,0.0898276384230816,0.157211283839942,-0.502020677392762,0.00341539560849521,0.00942971178103054,-0.0368325153732785,0.98,1
"283","Porosira_pseudodelicatula.10","Sulfitobacter.sp..SK011.4",-0.343040673161409,0.0545923643558199,0.101740315390392,-0.719243172944221,3.51561727040718e-06,2.57393407297668e-05,-0.0305178968331239,0.94,1
"284","Porosira_pseudodelicatula.10","Unclassified.Eukaryota.6",-0.348638989641324,0.05051415053452,0.0950036776107945,-0.60654385737284,0.000233240701721052,0.000877327410143405,-0.0537974978209151,0.9,1
"285","MAST.1A_XX_sp..5","Porosira_pseudodelicatula.10",-0.092008797653959,0.616485735221259,0.717047238129691,-0.150659824046921,0.41047037279202,0.530892280267281,-0.0345387633745671,0.94,1
"286","Porosira_pseudodelicatula.10","Thalassiosira_tumida.10",-0.295821114369501,0.100203802765429,0.172258109575791,-0.252932551319648,0.162501283799952,0.252369418022652,-0.0416219114758911,0.9,1
