Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,200821_Std_4uMStdsMix1InMatrix_2,Cys-Gly oxidized,10.92,60248468,0,2172434,-0.6,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_1,Cys-Gly oxidized,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_2,Cys-Gly oxidized,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_1,Cys-Gly oxidized,10.41,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_2,Cys-Gly oxidized,10.32,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_1,Cys-Gly oxidized,10.33,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_2,Cys-Gly oxidized,10.28,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full1,Cys-Gly oxidized,10.54,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full2,Cys-Gly oxidized,10.61,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3,Cys-Gly oxidized,10.53,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3a,Cys-Gly oxidized,10.37,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full4,Cys-Gly oxidized,10.48,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half1,Cys-Gly oxidized,10.27,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half2,Cys-Gly oxidized,10.32,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3,Cys-Gly oxidized,10.28,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3a,Cys-Gly oxidized,10.27,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half4,Cys-Gly oxidized,10.36,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk20_A,Cys-Gly oxidized,10.41,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk35_A,Cys-Gly oxidized,10.48,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk50_A,Cys-Gly oxidized,10.53,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_A,Cys-Gly oxidized,10.67,7746,0,5671,1.9,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_B,Cys-Gly oxidized,10.39,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_C,Cys-Gly oxidized,10.32,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_A,Cys-Gly oxidized,10.41,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_B,Cys-Gly oxidized,10.43,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_C,Cys-Gly oxidized,10.64,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_A,Cys-Gly oxidized,10.48,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_B,Cys-Gly oxidized,10.65,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_C,Cys-Gly oxidized,10.33,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWEvX_A,Cys-Gly oxidized,10.64,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_20ppt3C_A,Cys-Gly oxidized,10.23,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_20ppt3C_B,Cys-Gly oxidized,10.27,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_20ppt3C_C,Cys-Gly oxidized,10.33,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_35ppt0C_A,Cys-Gly oxidized,10.3,17499,0,11118,-2.4,Standards_pos
Standards_pos,200821_Smp_35ppt0C_B,Cys-Gly oxidized,10.41,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_35ppt0C_C,Cys-Gly oxidized,10.28,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_A,Cys-Gly oxidized,10.23,108969,0,17743,-1.5,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_B,Cys-Gly oxidized,10.5,32233,0,21728,1.4,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_C,Cys-Gly oxidized,10.36,13971,0,7733,-2,Standards_pos
Standards_pos,200821_Smp_Ev15SW_A,Cys-Gly oxidized,10.54,60790,0,17407,1.3,Standards_pos
Standards_pos,200821_Smp_Ev32Core_A,Cys-Gly oxidized,10.26,25385,0,23392,1.6,Standards_pos
Standards_pos,200821_Smp_Ev32Core_B,Cys-Gly oxidized,10.28,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Ev32Core_C,Cys-Gly oxidized,10.27,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Ev37Core_A,Cys-Gly oxidized,10.33,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Ev51Slush_A,Cys-Gly oxidized,10.29,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_EvXCore_A,Cys-Gly oxidized,10.25,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_EvXSW_A,Cys-Gly oxidized,10.37,9741,0,10129,1,Standards_pos
Standards_pos,200821_Smp_Hero1_A,Cys-Gly oxidized,10.48,20578,0,10120,-2.6,Standards_pos
Standards_pos,200821_Smp_Hero1_B,Cys-Gly oxidized,10.27,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Hero1_C,Cys-Gly oxidized,10.3,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB1_A,Cys-Gly oxidized,10.24,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB1_B,Cys-Gly oxidized,10.35,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB1_C,Cys-Gly oxidized,10.36,68544,0,17061,3.5,Standards_pos
Standards_pos,200821_Smp_StaB1_D,Cys-Gly oxidized,10.57,55666,0,17871,-2.6,Standards_pos
Standards_pos,200821_Smp_StaB1_E,Cys-Gly oxidized,10.44,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB2_A,Cys-Gly oxidized,10.33,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB2_B,Cys-Gly oxidized,10.53,19797,0,13239,2.4,Standards_pos
Standards_pos,200821_Smp_StaB2_C,Cys-Gly oxidized,10.37,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB3_A,Cys-Gly oxidized,10.49,70794,0,33646,-4.7,Standards_pos
Standards_pos,200821_Smp_StaB3_B,Cys-Gly oxidized,10.28,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB3_C,Cys-Gly oxidized,10.25,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB4_A,Cys-Gly oxidized,10.37,39341,0,27036,1.6,Standards_pos
Standards_pos,200821_Smp_StaB4_B,Cys-Gly oxidized,10.57,43521,0,26623,3.6,Standards_pos
Standards_pos,200821_Smp_StaB4_C,Cys-Gly oxidized,10.49,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB5_A,Cys-Gly oxidized,10.6,47426,0,15883,4.5,Standards_pos
Standards_pos,200821_Smp_StaB5_B,Cys-Gly oxidized,10.16,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB5_C,Cys-Gly oxidized,10.29,22607,0,13386,-5.2,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_1,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_2,Cystathionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_1,Cystathionine,12.88,1484765,0,58830,-2.2,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_2,Cystathionine,12.5,486824,0,27869,-1.4,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_1,Cystathionine,12.87,37884436,0,1718786,-2.6,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_2,Cystathionine,12.5,30349266,0,955373,-1.5,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_1,Cystathionine,12.88,31192810,0,1737850,-2.7,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_2,Cystathionine,12.5,31243854,0,1704420,-1.5,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_1,Cystathionine,12.84,444910,0,37144,-2.6,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_2,Cystathionine,12.55,204550,0,22443,-1.8,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full1,Cystathionine,12.87,886533,0,66576,-2,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full2,Cystathionine,12.78,701286,0,60521,-3,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3,Cystathionine,12.74,434985,0,40285,-2.1,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3a,Cystathionine,12.66,424529,0,38848,-1.9,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full4,Cystathionine,12.57,425561,0,43429,-0.9,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half1,Cystathionine,12.85,410436,0,39623,-2.6,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half2,Cystathionine,12.75,408230,0,41699,-2.6,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3,Cystathionine,12.63,179277,0,19489,-2.8,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3a,Cystathionine,12.58,268699,0,25059,-1.8,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half4,Cystathionine,12.55,179416,0,23190,-0.6,Standards_pos
Standards_pos,200821_Blk_FilterBlk20_A,Cystathionine,12.05,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk35_A,Cystathionine,11.98,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk50_A,Cystathionine,12.01,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_A,Cystathionine,12,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_B,Cystathionine,11.98,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_C,Cystathionine,11.9,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_A,Cystathionine,11.95,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_B,Cystathionine,12.06,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_C,Cystathionine,11.9,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_A,Cystathionine,12.99,5543,0,3004,3.7,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_B,Cystathionine,12.2,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_C,Cystathionine,12.29,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWEvX_A,Cystathionine,12.16,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_20ppt3C_A,Cystathionine,12.58,180881,0,27335,-2.2,Standards_pos
Standards_pos,200821_Smp_20ppt3C_B,Cystathionine,12.72,183674,0,33706,-1.3,Standards_pos
Standards_pos,200821_Smp_20ppt3C_C,Cystathionine,13,46969,0,14207,-1.7,Standards_pos
Standards_pos,200821_Smp_35ppt0C_A,Cystathionine,12.96,518058,0,50785,-1.5,Standards_pos
Standards_pos,200821_Smp_35ppt0C_B,Cystathionine,12.82,444132,0,41968,-1.5,Standards_pos
Standards_pos,200821_Smp_35ppt0C_C,Cystathionine,12.58,793802,0,94752,-1.8,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_A,Cystathionine,12.71,221567,0,30548,-2,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_B,Cystathionine,12.9,341148,0,31979,-2.4,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_C,Cystathionine,12.85,330872,0,40948,-1.5,Standards_pos
Standards_pos,200821_Smp_Ev15SW_A,Cystathionine,12.84,981725,0,75418,-1.8,Standards_pos
Standards_pos,200821_Smp_Ev32Core_A,Cystathionine,12.74,613258,0,50369,-1.1,Standards_pos
Standards_pos,200821_Smp_Ev32Core_B,Cystathionine,12.74,449668,0,40617,-1.8,Standards_pos
Standards_pos,200821_Smp_Ev32Core_C,Cystathionine,12.79,392018,0,38575,-2.3,Standards_pos
Standards_pos,200821_Smp_Ev37Core_A,Cystathionine,12.79,4253434,0,256815,-2.6,Standards_pos
Standards_pos,200821_Smp_Ev51Slush_A,Cystathionine,12.73,36226,0,10029,-0.8,Standards_pos
Standards_pos,200821_Smp_EvXCore_A,Cystathionine,12.79,1197106,0,82846,-2.2,Standards_pos
Standards_pos,200821_Smp_EvXSW_A,Cystathionine,12.83,89300,0,10411,-1.6,Standards_pos
Standards_pos,200821_Smp_Hero1_A,Cystathionine,12.03,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Hero1_B,Cystathionine,12.86,178077,0,21049,-2.8,Standards_pos
Standards_pos,200821_Smp_Hero1_C,Cystathionine,12.79,150914,0,18292,-2.6,Standards_pos
Standards_pos,200821_Smp_StaB1_A,Cystathionine,12.82,1533044,0,104254,-2.8,Standards_pos
Standards_pos,200821_Smp_StaB1_B,Cystathionine,12.72,501784,0,42831,-2.1,Standards_pos
Standards_pos,200821_Smp_StaB1_C,Cystathionine,12.63,949087,0,73320,-1.5,Standards_pos
Standards_pos,200821_Smp_StaB1_D,Cystathionine,12.8,511863,0,43429,-2.3,Standards_pos
Standards_pos,200821_Smp_StaB1_E,Cystathionine,12.57,379628,0,29746,-0.9,Standards_pos
Standards_pos,200821_Smp_StaB2_A,Cystathionine,12.57,406139,0,36667,-1,Standards_pos
Standards_pos,200821_Smp_StaB2_B,Cystathionine,12.77,362818,0,38093,-1.6,Standards_pos
Standards_pos,200821_Smp_StaB2_C,Cystathionine,12.84,911892,0,82145,-2.4,Standards_pos
Standards_pos,200821_Smp_StaB3_A,Cystathionine,12.86,1514397,0,102609,-2.5,Standards_pos
Standards_pos,200821_Smp_StaB3_B,Cystathionine,12.74,585200,0,53869,-1.9,Standards_pos
Standards_pos,200821_Smp_StaB3_C,Cystathionine,12.78,1294321,0,96695,-2.7,Standards_pos
Standards_pos,200821_Smp_StaB4_A,Cystathionine,12.61,705005,0,52240,-1.7,Standards_pos
Standards_pos,200821_Smp_StaB4_B,Cystathionine,12.93,952730,0,78542,-1.9,Standards_pos
Standards_pos,200821_Smp_StaB4_C,Cystathionine,12.65,870124,0,54153,-1.4,Standards_pos
Standards_pos,200821_Smp_StaB5_A,Cystathionine,12.74,298571,0,29525,-2.6,Standards_pos
Standards_pos,200821_Smp_StaB5_B,Cystathionine,12.79,430144,0,41871,-2.6,Standards_pos
Standards_pos,200821_Smp_StaB5_C,Cystathionine,12.93,1221577,0,106419,-2,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_1,Cystine,12.22,16488402,0,821747,-2.5,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_2,Cystine,11.54,17069202,0,636530,-1.7,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_1,Cystine,12.33,12856818,0,619147,-2.5,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_2,Cystine,11.87,12001862,0,548385,-1.4,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_1,Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_2,Cystine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_1,Cystine,12.3,230331,0,17339,-2.6,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_2,Cystine,11.82,77757,0,12522,-0.6,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_1,Cystine,12.36,62906,0,12551,-1.8,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_2,Cystine,10.94,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full1,Cystine,12.3,156478,0,17077,-2.2,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full2,Cystine,12.25,113033,0,22917,-2.3,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3,Cystine,12.13,65051,0,12231,-1.6,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3a,Cystine,12.02,37436,0,9870,-1.4,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full4,Cystine,12,42965,0,13462,-0.8,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half1,Cystine,12.3,57842,0,12302,-2,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half2,Cystine,12.22,36289,0,8505,-1.5,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3,Cystine,12.1,9979,0,8478,-0.4,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3a,Cystine,12.03,15760,0,7387,-0.1,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half4,Cystine,11.03,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk20_A,Cystine,11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk35_A,Cystine,10.92,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlk50_A,Cystine,11.16,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_A,Cystine,11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_B,Cystine,10.89,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_C,Cystine,11.1,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_A,Cystine,11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_B,Cystine,11.18,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_C,Cystine,11.05,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_A,Cystine,11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_B,Cystine,11.03,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_C,Cystine,11.11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWEvX_A,Cystine,11.1,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_20ppt3C_A,Cystine,11.95,205737,0,24301,-1.1,Standards_pos
Standards_pos,200821_Smp_20ppt3C_B,Cystine,12.19,357220,0,32730,-2.1,Standards_pos
Standards_pos,200821_Smp_20ppt3C_C,Cystine,12.39,77986,0,12764,-1.7,Standards_pos
Standards_pos,200821_Smp_35ppt0C_A,Cystine,12.46,163651,0,27173,-1.8,Standards_pos
Standards_pos,200821_Smp_35ppt0C_B,Cystine,12.37,46498,0,13148,-0.8,Standards_pos
Standards_pos,200821_Smp_35ppt0C_C,Cystine,12.01,253721,0,32037,-0.8,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_A,Cystine,11.29,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_B,Cystine,12.36,10500,0,8182,-0.9,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_C,Cystine,11.32,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Ev15SW_A,Cystine,12.35,65284,0,8796,-1.6,Standards_pos
Standards_pos,200821_Smp_Ev32Core_A,Cystine,12.21,516429,0,39976,-1.1,Standards_pos
Standards_pos,200821_Smp_Ev32Core_B,Cystine,12.26,140245,0,17559,-1.5,Standards_pos
Standards_pos,200821_Smp_Ev32Core_C,Cystine,12.28,259499,0,23502,-2.7,Standards_pos
Standards_pos,200821_Smp_Ev37Core_A,Cystine,12.33,357148,0,31185,-2.2,Standards_pos
Standards_pos,200821_Smp_Ev51Slush_A,Cystine,11.49,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_EvXCore_A,Cystine,12.23,684195,0,51370,-2,Standards_pos
Standards_pos,200821_Smp_EvXSW_A,Cystine,11.39,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Hero1_A,Cystine,11.16,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Hero1_B,Cystine,11.53,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_Hero1_C,Cystine,12.22,25217,0,6524,-1.8,Standards_pos
Standards_pos,200821_Smp_StaB1_A,Cystine,12.32,143381,0,13282,-2.4,Standards_pos
Standards_pos,200821_Smp_StaB1_B,Cystine,12.25,10296,0,6201,-1.4,Standards_pos
Standards_pos,200821_Smp_StaB1_C,Cystine,12.09,34182,0,12633,-1.9,Standards_pos
Standards_pos,200821_Smp_StaB1_D,Cystine,12.33,23232,0,8253,-1.9,Standards_pos
Standards_pos,200821_Smp_StaB1_E,Cystine,11.4,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB2_A,Cystine,12.02,7860,0,4349,-0.4,Standards_pos
Standards_pos,200821_Smp_StaB2_B,Cystine,11,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB2_C,Cystine,12.3,55892,0,9566,-1.4,Standards_pos
Standards_pos,200821_Smp_StaB3_A,Cystine,12.31,38689,0,10768,-1.8,Standards_pos
Standards_pos,200821_Smp_StaB3_B,Cystine,12.2,17201,0,9297,-1.6,Standards_pos
Standards_pos,200821_Smp_StaB3_C,Cystine,12.22,21463,0,4945,-2,Standards_pos
Standards_pos,200821_Smp_StaB4_A,Cystine,11.19,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB4_B,Cystine,12.43,48304,0,10542,-0.9,Standards_pos
Standards_pos,200821_Smp_StaB4_C,Cystine,11.97,15543,0,6845,-1.5,Standards_pos
Standards_pos,200821_Smp_StaB5_A,Cystine,11.19,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB5_B,Cystine,11.1,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Smp_StaB5_C,Cystine,12.48,14801,0,13487,-1.7,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_1,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InH2O_2,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_1,Cytidine,8.46,11308912,2334110,946684,-1.3,Standards_pos
Standards_pos,200821_Std_4uMStdsMix1InMatrix_2,Cytidine,8.58,14190572,0,986370,-0.3,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_1,Cytidine,8.49,174873584,0,11884983,-2.5,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InH2O_2,Cytidine,8.6,214424128,0,16221827,-1.1,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_1,Cytidine,8.48,143947776,4485219,10072374,-1.9,Standards_pos
Standards_pos,200821_Std_4uMStdsMix2InMatrix_2,Cytidine,8.63,214886224,1790989,14821026,-0.8,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_1,Cytidine,8.46,10112654,2076715,791286,-1.3,Standards_pos
Standards_pos,200821_Std_H2OinMatrix_2,Cytidine,8.6,15066564,0,1060833,-0.4,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full1,Cytidine,8.49,17735890,2736573,1430844,-1.6,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full2,Cytidine,8.51,16880284,2399381,1403034,-2.1,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3,Cytidine,8.53,16316532,4207359,1382976,-1.4,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full3a,Cytidine,8.57,18790078,1848295,1465518,-0.9,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Full4,Cytidine,8.57,21670452,1039607,1665310,0,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half1,Cytidine,8.45,9867918,2014156,831836,-1.6,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half2,Cytidine,8.51,12990625,0,941611,-1.2,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3,Cytidine,8.5,13253004,0,1001261,-0.4,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half3a,Cytidine,8.55,16270404,0,1226560,-0.2,Standards_pos
Standards_pos,200821_Poo_TruePooAnt18_Half4,Cytidine,8.6,14357879,0,973001,0.3,Standards_pos
Standards_pos,200821_Blk_FilterBlk20_A,Cytidine,8.4,6530,0,3664,-1.3,Standards_pos
Standards_pos,200821_Blk_FilterBlk35_A,Cytidine,8.88,90976,0,12827,2.6,Standards_pos
Standards_pos,200821_Blk_FilterBlk50_A,Cytidine,8.93,34157,0,15582,0.6,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_A,Cytidine,7.78,0,0,0,#N/A,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_B,Cytidine,8.6,7498,0,4663,-0.9,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB2_C,Cytidine,7.83,10779,0,9368,0,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_A,Cytidine,8.69,47806,0,11081,1,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_B,Cytidine,8.49,115661,0,16260,1,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB3_C,Cytidine,8.93,69165,0,14759,0.8,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_A,Cytidine,8.28,103481,0,14984,0.8,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_B,Cytidine,8.34,93672,0,16374,0.3,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWB5_C,Cytidine,8.52,19378,0,8747,0.1,Standards_pos
Standards_pos,200821_Blk_FilterBlkFSWEvX_A,Cytidine,8.19,39437,0,10027,1.4,Standards_pos
Standards_pos,200821_Smp_20ppt3C_A,Cytidine,8.55,47134912,437678,3250241,-0.1,Standards_pos
Standards_pos,200821_Smp_20ppt3C_B,Cytidine,8.51,34667316,1646315,2497329,-0.8,Standards_pos
Standards_pos,200821_Smp_20ppt3C_C,Cytidine,8.46,22046504,0,1495560,-0.6,Standards_pos
Standards_pos,200821_Smp_35ppt0C_A,Cytidine,8.47,19516870,0,1366199,-0.8,Standards_pos
Standards_pos,200821_Smp_35ppt0C_B,Cytidine,8.49,22985098,2189203,1975416,-0.3,Standards_pos
Standards_pos,200821_Smp_35ppt0C_C,Cytidine,8.55,43381364,1113117,3115255,-0.3,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_A,Cytidine,8.55,10822757,0,820773,-2,Standards_pos
Standards_pos,200821_Smp_50ppt-3C_B,Cytidine,8.47,9121197,718871,742969,-1.7,Standards_pos
