Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,200825_Poo_TruePooAnt18_Half3,C8-HSL,6.74,70327,0,24693,-1.1,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half4,C8-HSL,6.75,62545,0,26782,-1.1,Standards_pos
Standards_pos,200825_Blk_FilterBlk20_A,C8-HSL,6.76,8007,0,3278,-0.7,Standards_pos
Standards_pos,200825_Blk_FilterBlk35_A,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlk50_A,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_A,C8-HSL,7.62,2340,0,4274,-0.7,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_B,C8-HSL,6.7,3319,0,3283,-0.7,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_C,C8-HSL,7.37,3759,0,5456,-1.1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_A,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_B,C8-HSL,6.8,4538,0,6445,-0.8,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_C,C8-HSL,7.17,3738,0,5430,0.2,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_A,C8-HSL,7.4,3757,0,4513,-1.3,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_B,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_C,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWEvX_A,C8-HSL,7.11,3215,0,4395,-0.2,Standards_pos
Standards_pos,200825_Smp_20ppt3C_A,C8-HSL,6.75,206260,0,88077,-1.2,Standards_pos
Standards_pos,200825_Smp_20ppt3C_B,C8-HSL,6.75,196076,0,73984,-1,Standards_pos
Standards_pos,200825_Smp_20ppt3C_C,C8-HSL,6.78,350409,0,125215,-2,Standards_pos
Standards_pos,200825_Smp_35ppt0C_A,C8-HSL,7.34,4331,0,4243,-1.3,Standards_pos
Standards_pos,200825_Smp_35ppt0C_B,C8-HSL,6.78,212275,0,84730,-2.2,Standards_pos
Standards_pos,200825_Smp_35ppt0C_C,C8-HSL,6.75,209949,0,73260,-1.5,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_A,C8-HSL,6.75,67717,0,27870,-0.5,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_B,C8-HSL,6.78,97008,0,34896,-1.9,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_C,C8-HSL,6.77,92909,0,40049,-1.3,Standards_pos
Standards_pos,200825_Smp_Ev15SW_A,C8-HSL,7.67,3507,0,5394,-1.2,Standards_pos
Standards_pos,200825_Smp_Ev32Core_A,C8-HSL,6.75,142241,0,58743,-0.1,Standards_pos
Standards_pos,200825_Smp_Ev32Core_B,C8-HSL,6.75,135644,0,54254,-1.3,Standards_pos
Standards_pos,200825_Smp_Ev32Core_C,C8-HSL,6.78,166067,0,62863,-1.7,Standards_pos
Standards_pos,200825_Smp_Ev37Core_A,C8-HSL,6.7,24317,0,15560,-1.7,Standards_pos
Standards_pos,200825_Smp_Ev51Slush_A,C8-HSL,7.36,1812,0,3636,0.1,Standards_pos
Standards_pos,200825_Smp_Ev60SW_A,C8-HSL,7.37,1917,0,5496,-0.7,Standards_pos
Standards_pos,200825_Smp_EvXCore_A,C8-HSL,7.36,2193,0,3469,-0.2,Standards_pos
Standards_pos,200825_Smp_EvXSW_A,C8-HSL,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Hero1_A,C8-HSL,6.84,10172,0,6913,-0.3,Standards_pos
Standards_pos,200825_Smp_Hero1_B,C8-HSL,7.14,4753,0,5904,-0.9,Standards_pos
Standards_pos,200825_Smp_Hero1_C,C8-HSL,7.64,4492,0,6752,-1.4,Standards_pos
Standards_pos,200825_Smp_StaB1_A,C8-HSL,6.79,85281,0,32364,-1.5,Standards_pos
Standards_pos,200825_Smp_StaB1_B,C8-HSL,6.76,57115,0,22329,-1.2,Standards_pos
Standards_pos,200825_Smp_StaB1_C,C8-HSL,6.76,44559,0,16562,-1.6,Standards_pos
Standards_pos,200825_Smp_StaB1_D,C8-HSL,6.76,33273,0,11920,-0.6,Standards_pos
Standards_pos,200825_Smp_StaB1_E,C8-HSL,6.77,21795,0,14740,-1.2,Standards_pos
Standards_pos,200825_Smp_StaB2_A,C8-HSL,6.75,61268,0,29847,-1.2,Standards_pos
Standards_pos,200825_Smp_StaB2_B,C8-HSL,6.77,62109,0,29419,-1,Standards_pos
Standards_pos,200825_Smp_StaB2_C,C8-HSL,7.36,1626,0,3657,-1.5,Standards_pos
Standards_pos,200825_Smp_StaB3_A,C8-HSL,6.79,137782,0,54886,-2.2,Standards_pos
Standards_pos,200825_Smp_StaB3_B,C8-HSL,6.77,87518,0,33979,-1,Standards_pos
Standards_pos,200825_Smp_StaB3_C,C8-HSL,6.77,101305,0,41020,-1.7,Standards_pos
Standards_pos,200825_Smp_StaB4_A,C8-HSL,6.76,115046,0,47705,-1.2,Standards_pos
Standards_pos,200825_Smp_StaB4_B,C8-HSL,6.78,142939,0,54141,-2,Standards_pos
Standards_pos,200825_Smp_StaB4_C,C8-HSL,6.75,122945,0,47159,-1.2,Standards_pos
Standards_pos,200825_Smp_StaB5_A,C8-HSL,6.77,139269,0,65470,-0.8,Standards_pos
Standards_pos,200825_Smp_StaB5_B,C8-HSL,7.37,1988,0,3972,-1,Standards_pos
Standards_pos,200825_Smp_StaB5_C,C8-HSL,6.78,278649,0,109080,-2.1,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_1,Caffeine,3.94,30350560,6477053,6937654,-1.8,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_2,Caffeine,3.84,49315272,94130,12167612,-1.4,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_1,Caffeine,3.94,25571292,5450565,5873554,-1.6,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_2,Caffeine,3.83,46813468,283380,12191660,-1.1,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_1,Caffeine,3.5,696391,6009682,35647,-1.8,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_2,Caffeine,3.85,57194,0,9633,-0.1,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full1,Caffeine,3.87,7444,130053,7119,-2,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full2,Caffeine,3.86,54763,19049,15482,-0.9,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full3,Caffeine,3.83,39090,0,16126,-0.7,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full4,Caffeine,3.84,28237,0,12250,-1.4,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half1,Caffeine,3.83,26393,83224,18206,-1.8,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half2,Caffeine,3.86,37641,35155,12720,-1,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half3,Caffeine,3.84,36634,0,10930,-1.4,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half4,Caffeine,3.83,21705,0,8403,-1.3,Standards_pos
Standards_pos,200825_Blk_FilterBlk20_A,Caffeine,3.85,6071,34749,7248,-1.6,Standards_pos
Standards_pos,200825_Blk_FilterBlk35_A,Caffeine,3.88,33537,0,8474,-1.3,Standards_pos
Standards_pos,200825_Blk_FilterBlk50_A,Caffeine,3.85,18544,0,7393,-0.2,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_A,Caffeine,3.89,77574,416,18405,-1.9,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_B,Caffeine,3.84,27869,0,13626,-1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_C,Caffeine,3.84,37889,0,11238,-1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_A,Caffeine,3.84,75567,0,18490,-0.7,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_B,Caffeine,3.85,64660,0,18581,-1.2,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_C,Caffeine,3.85,37529,0,9179,-1.1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_A,Caffeine,3.85,46150,0,13752,-1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_B,Caffeine,3.84,50866,0,15422,-0.1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_C,Caffeine,3.85,41443,0,15038,-1.7,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWEvX_A,Caffeine,3.85,33210,0,10553,-0.7,Standards_pos
Standards_pos,200825_Smp_20ppt3C_A,Caffeine,3.82,25660,0,6849,-1,Standards_pos
Standards_pos,200825_Smp_20ppt3C_B,Caffeine,3.86,42186,0,12447,-0.8,Standards_pos
Standards_pos,200825_Smp_20ppt3C_C,Caffeine,3.83,5934,53934,5788,-1.9,Standards_pos
Standards_pos,200825_Smp_35ppt0C_A,Caffeine,3.86,9771,46818,5235,-2.4,Standards_pos
Standards_pos,200825_Smp_35ppt0C_B,Caffeine,3.87,28602,0,14922,-1.5,Standards_pos
Standards_pos,200825_Smp_35ppt0C_C,Caffeine,3.84,59043,0,22279,-1.8,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_A,Caffeine,3.83,49384,0,15062,-1.1,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_B,Caffeine,3.88,76337,99876,17486,-1.7,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_C,Caffeine,3.87,38230,0,14106,-1,Standards_pos
Standards_pos,200825_Smp_Ev15SW_A,Caffeine,3.88,59649,48929,17316,-2,Standards_pos
Standards_pos,200825_Smp_Ev32Core_A,Caffeine,3.86,17168,0,8822,-0.4,Standards_pos
Standards_pos,200825_Smp_Ev32Core_B,Caffeine,3.85,44289,6556,16994,-0.8,Standards_pos
Standards_pos,200825_Smp_Ev32Core_C,Caffeine,3.88,53565,42101,15450,-1.6,Standards_pos
Standards_pos,200825_Smp_Ev37Core_A,Caffeine,3.9,62945,11524,18484,-2.4,Standards_pos
Standards_pos,200825_Smp_Ev51Slush_A,Caffeine,3.85,30738,0,12636,-0.3,Standards_pos
Standards_pos,200825_Smp_Ev60SW_A,Caffeine,3.87,79163,11036,19953,-2,Standards_pos
Standards_pos,200825_Smp_EvXCore_A,Caffeine,3.87,96408,0,23395,-1.2,Standards_pos
Standards_pos,200825_Smp_EvXSW_A,Caffeine,3.88,37486,21911,13923,-2,Standards_pos
Standards_pos,200825_Smp_Hero1_A,Caffeine,3.83,44259,0,11469,-0.2,Standards_pos
Standards_pos,200825_Smp_Hero1_B,Caffeine,3.84,13635,105463,7426,-1.6,Standards_pos
Standards_pos,200825_Smp_Hero1_C,Caffeine,3.87,39185,0,13330,-2.2,Standards_pos
Standards_pos,200825_Smp_StaB1_A,Caffeine,3.86,13085,61285,7260,-2.2,Standards_pos
Standards_pos,200825_Smp_StaB1_B,Caffeine,3.85,30063,0,11434,-0.8,Standards_pos
Standards_pos,200825_Smp_StaB1_C,Caffeine,3.84,60295,0,21514,-1.6,Standards_pos
Standards_pos,200825_Smp_StaB1_D,Caffeine,3.87,90655,6138,26469,-0.6,Standards_pos
Standards_pos,200825_Smp_StaB1_E,Caffeine,3.85,43319,0,15659,-1.5,Standards_pos
Standards_pos,200825_Smp_StaB2_A,Caffeine,3.83,18161,0,9025,-1.1,Standards_pos
Standards_pos,200825_Smp_StaB2_B,Caffeine,3.85,14211,0,7673,0.1,Standards_pos
Standards_pos,200825_Smp_StaB2_C,Caffeine,3.84,26559,73040,11927,-1.7,Standards_pos
Standards_pos,200825_Smp_StaB3_A,Caffeine,3.85,14984,68169,7973,-2.1,Standards_pos
Standards_pos,200825_Smp_StaB3_B,Caffeine,3.84,16935,0,9640,-1.1,Standards_pos
Standards_pos,200825_Smp_StaB3_C,Caffeine,3.86,14345,16103,10298,-1.4,Standards_pos
Standards_pos,200825_Smp_StaB4_A,Caffeine,3.84,32926,0,14465,-0.9,Standards_pos
Standards_pos,200825_Smp_StaB4_B,Caffeine,3.88,19634,53081,14371,-2,Standards_pos
Standards_pos,200825_Smp_StaB4_C,Caffeine,3.84,52781,0,18584,-1.3,Standards_pos
Standards_pos,200825_Smp_StaB5_A,Caffeine,3.85,13326,0,9108,-0.8,Standards_pos
Standards_pos,200825_Smp_StaB5_B,Caffeine,3.87,15296,0,8247,-0.1,Standards_pos
Standards_pos,200825_Smp_StaB5_C,Caffeine,3.84,12896,37772,8907,-2.5,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_1,Camalexin,6.9,322732384,0,85076944,-2.7,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_2,Camalexin,6.83,450300768,0,116346080,-2.2,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_1,Camalexin,6.9,289404640,0,75616664,-2.4,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_2,Camalexin,6.83,420485248,0,112933224,-2,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_1,Camalexin,6.73,1845,0,3291,1.1,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_2,Camalexin,6.44,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full1,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full2,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full3,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full4,Camalexin,7.8,11481,0,15239,2.9,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half1,Camalexin,7.38,2622,0,5114,-3.3,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half2,Camalexin,6.63,1576,0,2500,0.7,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half3,Camalexin,7.46,1621,0,2529,1.4,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half4,Camalexin,7.07,1948,0,3115,1.6,Standards_pos
Standards_pos,200825_Blk_FilterBlk20_A,Camalexin,7.27,1256,0,2836,0.6,Standards_pos
Standards_pos,200825_Blk_FilterBlk35_A,Camalexin,7.7,5186,0,5522,1.9,Standards_pos
Standards_pos,200825_Blk_FilterBlk50_A,Camalexin,6.86,1616,0,2642,1.3,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_A,Camalexin,7.86,21407,0,21011,1.3,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_B,Camalexin,6.93,1188,0,1852,2.9,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_C,Camalexin,7.82,39174,0,31115,2.9,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_A,Camalexin,6.94,1471,0,2381,1.7,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_B,Camalexin,7.8,5774,0,10625,1.4,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_C,Camalexin,7.14,2287,0,4523,2.6,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_A,Camalexin,7.26,1457,0,3516,2.2,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_B,Camalexin,6.95,1429,0,2996,2.1,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_C,Camalexin,6.38,1526,0,2301,1.6,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWEvX_A,Camalexin,7.38,3173,0,4478,1,Standards_pos
Standards_pos,200825_Smp_20ppt3C_A,Camalexin,7.79,18551,0,12943,2.5,Standards_pos
Standards_pos,200825_Smp_20ppt3C_B,Camalexin,7.2,2010,0,3050,2,Standards_pos
Standards_pos,200825_Smp_20ppt3C_C,Camalexin,7,1540,0,2446,2.4,Standards_pos
Standards_pos,200825_Smp_35ppt0C_A,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_35ppt0C_B,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_35ppt0C_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_A,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_B,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev15SW_A,Camalexin,7.84,22387,0,28726,2.5,Standards_pos
Standards_pos,200825_Smp_Ev32Core_A,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev32Core_B,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev32Core_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev37Core_A,Camalexin,6.54,1803,0,4116,0.2,Standards_pos
Standards_pos,200825_Smp_Ev51Slush_A,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev60SW_A,Camalexin,7.11,1634,0,4482,0.3,Standards_pos
Standards_pos,200825_Smp_EvXCore_A,Camalexin,6.68,2306,0,6068,2.9,Standards_pos
Standards_pos,200825_Smp_EvXSW_A,Camalexin,7.83,26538,0,26120,1.2,Standards_pos
Standards_pos,200825_Smp_Hero1_A,Camalexin,7.72,4945,0,7695,2.4,Standards_pos
Standards_pos,200825_Smp_Hero1_B,Camalexin,7.87,13512,0,22843,1.1,Standards_pos
Standards_pos,200825_Smp_Hero1_C,Camalexin,6.44,1532,0,2972,0.8,Standards_pos
Standards_pos,200825_Smp_StaB1_A,Camalexin,6.79,1720,0,4327,1.1,Standards_pos
Standards_pos,200825_Smp_StaB1_B,Camalexin,7.03,3961,0,6105,3,Standards_pos
Standards_pos,200825_Smp_StaB1_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB1_D,Camalexin,6.7,1364,0,2843,2.1,Standards_pos
Standards_pos,200825_Smp_StaB1_E,Camalexin,6.58,1524,0,4112,4.2,Standards_pos
Standards_pos,200825_Smp_StaB2_A,Camalexin,6.45,1595,0,2957,1.2,Standards_pos
Standards_pos,200825_Smp_StaB2_B,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB2_C,Camalexin,7.85,9745,0,10108,0.5,Standards_pos
Standards_pos,200825_Smp_StaB3_A,Camalexin,6.96,1533,0,3099,2.6,Standards_pos
Standards_pos,200825_Smp_StaB3_B,Camalexin,7.82,18171,0,20051,2.2,Standards_pos
Standards_pos,200825_Smp_StaB3_C,Camalexin,5.97,3454,0,6693,1.1,Standards_pos
Standards_pos,200825_Smp_StaB4_A,Camalexin,7.84,17167,0,12920,1.9,Standards_pos
Standards_pos,200825_Smp_StaB4_B,Camalexin,7.84,23725,0,19072,1.1,Standards_pos
Standards_pos,200825_Smp_StaB4_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB5_A,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB5_B,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB5_C,Camalexin,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_1,Carotene,16.19,262189,0,46004,0.8,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_2,Carotene,16.17,122206,0,27026,1.4,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_1,Carotene,16.19,646866,0,104786,0.8,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_2,Carotene,16.15,1074688,0,214849,1.5,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_1,Carotene,16.18,32904,0,7389,0.6,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_2,Carotene,16.15,39505,0,10630,1,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full1,Carotene,16.18,34041,0,9841,0.4,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full2,Carotene,16.16,45566,0,11636,0.9,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full3,Carotene,16.15,35431,0,8305,0.8,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full4,Carotene,16.17,35981,0,11376,0.3,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half1,Carotene,16.19,12958,0,5199,-0.6,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half2,Carotene,16.17,15998,0,5082,0.7,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half3,Carotene,16.17,14472,0,5827,0,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Half4,Carotene,16.16,9242,0,4322,0.3,Standards_pos
Standards_pos,200825_Blk_FilterBlk20_A,Carotene,15.61,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlk35_A,Carotene,16.55,666,0,1199,-6.4,Standards_pos
Standards_pos,200825_Blk_FilterBlk50_A,Carotene,15.56,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_A,Carotene,15.57,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_B,Carotene,15.63,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB2_C,Carotene,15.51,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_A,Carotene,15.54,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_B,Carotene,15.57,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB3_C,Carotene,15.55,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_A,Carotene,15.76,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_B,Carotene,15.57,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWB5_C,Carotene,15.51,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Blk_FilterBlkFSWEvX_A,Carotene,15.59,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_20ppt3C_A,Carotene,16.16,459832,0,81253,0.7,Standards_pos
Standards_pos,200825_Smp_20ppt3C_B,Carotene,16.16,111640,0,16411,0.7,Standards_pos
Standards_pos,200825_Smp_20ppt3C_C,Carotene,16.17,757,0,1657,-0.1,Standards_pos
Standards_pos,200825_Smp_35ppt0C_A,Carotene,16.18,588577,0,105702,0.2,Standards_pos
Standards_pos,200825_Smp_35ppt0C_B,Carotene,16.18,464359,0,89285,0.3,Standards_pos
Standards_pos,200825_Smp_35ppt0C_C,Carotene,16.17,448617,0,104853,0.7,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_A,Carotene,15.67,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_B,Carotene,16.19,1517,0,1808,0.2,Standards_pos
Standards_pos,200825_Smp_50ppt-3C_C,Carotene,15.55,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev15SW_A,Carotene,15.65,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev32Core_A,Carotene,16.17,339747,0,72188,1.4,Standards_pos
Standards_pos,200825_Smp_Ev32Core_B,Carotene,16.16,6758,0,3790,0.4,Standards_pos
Standards_pos,200825_Smp_Ev32Core_C,Carotene,15.57,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev37Core_A,Carotene,16.18,111594,0,21455,-0.1,Standards_pos
Standards_pos,200825_Smp_Ev51Slush_A,Carotene,15.61,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Ev60SW_A,Carotene,15.55,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_EvXCore_A,Carotene,16.15,444197,0,91519,1,Standards_pos
Standards_pos,200825_Smp_EvXSW_A,Carotene,15.52,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Hero1_A,Carotene,15.79,722,0,1382,6.4,Standards_pos
Standards_pos,200825_Smp_Hero1_B,Carotene,15.65,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_Hero1_C,Carotene,15.68,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB1_A,Carotene,15.67,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB1_B,Carotene,16.17,31133,0,9403,0.8,Standards_pos
Standards_pos,200825_Smp_StaB1_C,Carotene,15.5,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB1_D,Carotene,15.65,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB1_E,Carotene,15.68,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB2_A,Carotene,16.17,36573,0,9303,0,Standards_pos
Standards_pos,200825_Smp_StaB2_B,Carotene,16.18,38627,0,10858,1.3,Standards_pos
Standards_pos,200825_Smp_StaB2_C,Carotene,15.62,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB3_A,Carotene,16.2,14767,0,4412,0.1,Standards_pos
Standards_pos,200825_Smp_StaB3_B,Carotene,16.16,93115,0,21666,1,Standards_pos
Standards_pos,200825_Smp_StaB3_C,Carotene,16.17,96966,0,18103,0.5,Standards_pos
Standards_pos,200825_Smp_StaB4_A,Carotene,16.16,78914,0,20654,0.8,Standards_pos
Standards_pos,200825_Smp_StaB4_B,Carotene,15.7,0,0,0,#N/A,Standards_pos
Standards_pos,200825_Smp_StaB4_C,Carotene,16.16,163342,0,42369,0.5,Standards_pos
Standards_pos,200825_Smp_StaB5_A,Carotene,16.18,6954,0,4335,0.3,Standards_pos
Standards_pos,200825_Smp_StaB5_B,Carotene,16.17,17809,0,10701,1.4,Standards_pos
Standards_pos,200825_Smp_StaB5_C,Carotene,16.18,137050,0,34858,0.2,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_1,cinnamoyl-HSL,6.09,27050688,0,9423819,-1.8,Standards_pos
Standards_pos,200825_Std_250nMStdsInH2O_2,cinnamoyl-HSL,6.02,33678960,0,11953592,-0.6,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_1,cinnamoyl-HSL,6.09,29300682,0,10723313,-1.6,Standards_pos
Standards_pos,200825_Std_250nMStdsInMatrix_2,cinnamoyl-HSL,6.02,32131290,0,11169462,-1.1,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_1,cinnamoyl-HSL,6.14,4412,0,6350,-1.2,Standards_pos
Standards_pos,200825_Std_H2OinMatrix_2,cinnamoyl-HSL,6.38,29612,0,6989,-5.6,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full1,cinnamoyl-HSL,6.26,4571,0,5901,-2,Standards_pos
Standards_pos,200825_Poo_TruePooAnt18_Full2,cinnamoyl-HSL,6.21,15387,0,11182,-7.2,Standards_pos
