MassFeature_Column,Identification,nmoperumolClEnviromed,nmolperumolCEnviromin,nmolperumolCEnviromax,nmolCmed,nmolCmin,nmolCmax,molFractionmed,molFractionmin,molFractionmax
Vitamin B1_X_RP,Vitamin B1,6.065015504011268e-6,1.1204150469513928e-8,0.001550396105543162,7.278018604813522e-5,1.3444980563416713e-7,0.018604753266517945,2.0525252231105534e-6,3.9222311878437e-9,6.660714196592201e-4
Indole 3 methyl acetate_X_RP,Indole 3 methyl acetate,6.689600748214998e-6,9.636138512025772e-7,1.8531776338716226e-5,7.358560823036498e-5,1.059975236322835e-5,2.038495397258785e-4,1.936502889969732e-6,2.2897070012352725e-7,1.65901800838654e-5
3OC12-HSL_X_RP,3OC12-HSL,3.3452022115634826e-6,1.5471581797718506e-7,1.3350122393314238e-5,5.352323538501572e-5,2.475453087634961e-6,2.136019582930278e-4,1.8780779898207836e-6,6.981199385279451e-8,7.647194110242264e-6
Hydroxo B12_X_RP,Hydroxo B12,6.842610683235647e-7,2.5627416269973356e-7,6.622389329899785e-5,4.242418623606101e-5,1.588899808738348e-5,0.004105881384537866,1.341684679161684e-6,5.864077635253089e-7,1.3158686217248653e-4
ADP_X_HILICNeg,ADP,1.789701163187776e-6,2.6988093368413954e-7,0.009399638021309702,1.789701163187776e-5,2.6988093368413954e-6,0.09399638021309703,1.2232751290162e-6,5.8298367941143024e-8,0.002750509801355232
3OC8-HSL_X_RP,3OC8-HSL,2.8725279380547873e-6,5.341009386163111e-9,2.062060447295005e-5,3.447033525665745e-5,6.409211263395733e-8,2.474472536754006e-4,1.0600996083003808e-6,1.7906326023121814e-9,8.858894347336668e-6
Indole 3 acetamide_X_RP,Indole 3 acetamide,2.640618821565496e-6,4.99018194618915e-9,8.956596479063492e-6,2.640618821565496e-5,4.9901819461891504e-8,8.956596479063492e-5,9.151544276116389e-7,1.460220523643817e-9,2.78144346959951e-6
Carotene_X_RP,Carotene,4.1065714038358485e-7,1.459461454740345e-7,6.743112353428276e-4,1.6426285615343393e-5,5.83784581896138e-6,0.026972449413713104,4.224024957041986e-7,1.7089551112236632e-7,9.645795124506502e-4
Desthiobiotin_X_RP,Desthiobiotin,1.520521572797123e-6,1.4219948454178392e-7,4.718833330792363e-6,1.520521572797123e-5,1.4219948454178392e-6,4.718833330792363e-5,4.0558655439991053e-7,5.05012259125928e-8,4.0171806801142e-6
"NAD_X_HILICNeg","NAD",3.6836073604076713e-7,1.5200450283496306e-7,6.198382339644747e-4,7.73557545685611e-6,3.1920945595342243e-6,0.013016602913253968,2.3321140278622798e-7,6.895407563412602e-8,3.808901344082352e-4
Sulfurol_X_RP,Sulfurol,7.366044712141105e-7,2.0867803972485696e-7,6.843445731376753e-6,4.419626827284663e-6,1.2520682383491417e-6,4.1060674388260516e-5,1.0543006450751224e-7,3.531045714238121e-8,1.1217244074266038e-6
Cystine_X_HILICPos,Cystine,4.056983045493457e-7,1.810285969562277e-7,6.000866931376152e-4,2.434189827296074e-6,1.0861715817373663e-6,0.0036005201588256916,6.625375099489476e-8,2.91611075757029e-8,1.5819025278036844e-4
Thiamine monophosphate_X_HILICPos,Thiamine monophosphate,7.004603560143625e-8,3.462012883374664e-8,6.134515319124057e-5,8.405524272172349e-7,4.154415460049597e-7,7.361418382948868e-4,2.5339386222079505e-8,1.115361128772035e-8,2.21010397343119e-5
Amino Propanesulfonic Acid_X_HILICNeg,Amino Propanesulfonic Acid,1.521207615759654e-7,5.127956853911835e-8,3.5437975665703525e-4,4.5636228472789625e-7,1.5383870561735503e-7,0.0010631392699711056,1.1718123626594218e-8,5.2424216549215264e-9,3.461592425131082e-5
