MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,112160832,200821,Smp,Ev15SW_A,A,200821,112160832,200821_Smp_Ev15SW_A Acetyl-L-carnitine,HILICPos,112160832,Acetyl-L-carnitine_X_HILICPos,3.6,NA,31155786.666666664,NA,3061975041,19,0.7323943661971831,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,0.025620356556381924,NA,C9H17NO4,9,1,0.2305832090074373,0.025620356556381924,198.87330121753274,40.030850180139254,0.0011594477870874153,6.400152992277218e-4,NA,NA,NA,NA
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,204120160,200821,Smp,Ev15SW_A,A,200821,204120160,200821_Smp_Ev15SW_A Adenosine,HILICPos,204120160,Adenosine_X_HILICPos,3.6,NA,56700044.44444444,NA,11888569832,14,0.8028169014084507,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,0.07613576099405434,NA,C10H13N5O4,10,5,0.7613576099405434,0.3806788049702717,198.87330121753274,40.030850180139254,0.0038283550646537054,0.00950963577483898,NA,NA,NA,NA
Adenosyl Homocysteine,"Taurine, D4",0.409372286902516,0.2517601715021789,3804051,200821,Smp,Ev15SW_A,A,200821,4496804.204170459,200821_Smp_Ev15SW_A Adenosyl Homocysteine,HILICPos,3804051,Adenosyl Homocysteine_X_HILICPos,3.6,NA,1249112.2789362385,NA,51704515.458353475,57,0.19718309859154928,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,0.01181637372841652,NA,C14H20N6O5S,14,6,0.1654292321978313,0.07089824237049912,198.87330121753274,40.030850180139254,8.318322830920403e-4,0.001771090098048287,NA,NA,NA,NA
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,69469,200821,Smp,Ev15SW_A,A,200821,69469,200821_Smp_Ev15SW_A Anserine,HILICPos,69469,Anserine_X_HILICPos,3.6,NA,19296.944444444445,NA,9931709,66,0.07042253521126762,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,1.3958385705063942e-4,NA,C10H16N4O3,10,4,0.0013958385705063942,5.583354282025577e-4,198.87330121753274,40.030850180139254,7.018732841265555e-6,1.3947628533744407e-5,NA,NA,NA,NA
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.6471482047760884,0.3862072847967303,507726,200821,Smp,Ev15SW_A,A,200821,352977.78470655245,200821_Smp_Ev15SW_A Argininosuccinic Acid,HILICPos,507726,Argininosuccinic Acid_X_HILICPos,3.6,NA,98049.38464070902,NA,38728478.53905589,64,0.09859154929577464,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083137,NA,0.002831582542557454,NA,C10H18N4O6,10,4,0.028315825425574537,0.011326330170229815,198.87330121753274,40.030850180139254,1.4238123092552256e-4,2.829400354791669e-4,NA,NA,NA,NA
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,15759822,200821,Smp,Ev15SW_A,A,200821,15564549.38052908,200821_Smp_Ev15SW_A Asparagine,HILICPos,15759822,Asparagine_X_HILICPos,3.6,NA,4323485.939035855,NA,3348668588.3293366,40,0.43661971830985913,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,0.24092612118308324,NA,C4H8N2O3,4,2,0.9637044847323329,0.48185224236616647,198.87330121753274,40.030850180139254,0.0048458213286166965,0.012037022451380028,NA,NA,NA,NA
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,59842940,200821,Smp,Ev15SW_A,A,200821,49082360.45938434,200821_Smp_Ev15SW_A Aspartic acid,HILICPos,59842940,Aspartic acid_X_HILICPos,3.6,NA,13633989.016495649,NA,4362532351.664482,28,0.6056338028169015,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,0.9986722267356098,NA,C4H7NO4,4,1,3.9946889069424394,0.9986722267356098,198.87330121753274,40.030850180139254,0.02008660228641222,0.024947564746728438,NA,NA,NA,NA
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.04965638902623535,274867168,200821,Smp,Ev15SW_A,A,200821,299324425.20412093,200821_Smp_Ev15SW_A beta-Alanine,HILICPos,274867168,beta-Alanine_X_HILICPos,3.6,NA,83145673.66781136,NA,10588996474.778278,13,0.8169014084507042,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,1.326035497738768,NA,C3H7NO2,3,1,3.978106493216304,1.326035497738768,198.87330121753274,40.030850180139254,0.020003220486921713,0.03312533937629589,NA,NA,NA,NA
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,81181944,200821,Smp,Ev15SW_A,A,200821,69748396.69719622,200821_Smp_Ev15SW_A beta-Glutamic acid,HILICPos,81181944,beta-Glutamic acid_X_HILICPos,3.6,NA,19374554.63811006,NA,971145808.6283802,24,0.6619718309859155,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,0.48184910346897475,NA,C5H9NO4,5,1,2.409245517344874,0.48184910346897475,198.87330121753274,40.030850180139254,0.012114474404533462,0.012036944039425809,NA,NA,NA,NA
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.04961447103553362,13839599,200821,Smp,Ev15SW_A,A,200821,17628356.100921348,200821_Smp_Ev15SW_A Betonicine,HILICPos,13839599,Betonicine_X_HILICPos,3.6,NA,4896765.583589263,NA,240728608.9572255,43,0.3943661971830986,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924848,NA,0.0035876557261874963,NA,C7H13NO3,7,1,0.025113590083312473,0.0035876557261874963,198.87330121753274,40.030850180139254,1.2627934433412247e-4,8.962227157412364e-5,NA,NA,NA,NA
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,115262480,200821,Smp,Ev15SW_A,A,200821,125518357.92043915,200821_Smp_Ev15SW_A Carnitine,HILICPos,115262480,Carnitine_X_HILICPos,3.6,NA,34866210.53345532,NA,5298674128.0778675,18,0.7464788732394366,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199576,NA,0.026311491518501384,NA,C7H15NO3,7,1,0.1841804406295097,0.026311491518501384,198.87330121753274,40.030850180139254,9.261194916659446e-4,6.572803575267423e-4,NA,NA,NA,NA
Chitobiose,"Sulfolactic Acid, 13C3",0.7307541112423471,0.49213947367916505,1021615,200821,Smp,Ev15SW_A,A,200821,710240.1679704892,200821_Smp_Ev15SW_A Chitobiose,HILICPos,1021615,Chitobiose_X_HILICPos,3.6,NA,197288.93554735812,NA,24309702.06522172,60,0.15492957746478875,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.9057168633297524,NA,0.005462794139751359,NA,C16H28N2O11,16,2,0.08740470623602174,0.010925588279502718,198.87330121753274,40.030850180139254,4.3949944864854544e-4,2.729292091059134e-4,NA,NA,NA,NA
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,522314176,200821,Smp,Ev15SW_A,A,200821,522314176,200821_Smp_Ev15SW_A Choline,HILICPos,522314176,Choline_X_HILICPos,3.6,NA,145087271.1111111,NA,63151126384,8,0.8873239436619719,1,400,1,1,Choline,240266560,212926448,226596504,1.1852489014101557,NA,0.21608595360505692,NA,C5H14NO,5,1,1.0804297680252846,0.21608595360505692,198.87330121753274,40.030850180139254,0.005432754227997064,0.0053979856194077275,NA,NA,NA,NA
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,9519867,200821,Smp,Ev15SW_A,A,200821,7808064.637522784,200821_Smp_Ev15SW_A Citrulline,HILICPos,9519867,Citrulline_X_HILICPos,3.6,NA,2168906.843756329,NA,875868652.4564584,47,0.3380281690140845,1,400,1,1,Citrulline,36106648,29665428,32886038,1.2600832440556562,NA,0.02093582597180756,NA,C6H13N3O3,6,3,0.12561495583084537,0.06280747791542268,198.87330121753274,40.030850180139254,6.316330802667397e-4,0.0015689768674107185,NA,NA,NA,NA
Creatine,"Betaine, 13C5-15N",0.10394423036318988,0.0467356673730613,168852816,200821,Smp,Ev15SW_A,A,200821,183877079.46733457,200821_Smp_Ev15SW_A Creatine,HILICPos,168852816,Creatine_X_HILICPos,3.6,NA,51076966.518704034,NA,1072700875.8748298,16,0.7746478873239436,1,400,1,1,Creatine,362418496,266815488,314616992,0.9462099688471564,NA,0.0686302204594502,NA,C4H9N3O2,4,3,0.2745208818378008,0.2058906613783506,198.87330121753274,40.030850180139254,0.0013803807758866677,0.0051432997413704785,NA,NA,NA,NA
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,13675,200821,Smp,Ev15SW_A,A,200821,13675,200821_Smp_Ev15SW_A Cys-Gly,HILICPos,13675,Cys-Gly_X_HILICPos,3.6,NA,3798.611111111111,NA,8057644,70,0.0140845070422535,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462642802008,NA,0.04874863077503855,NA,C5H10N2O3S,5,2,0.24374315387519274,0.0974972615500771,198.87330121753274,40.030850180139254,0.001225620293840148,0.002435553107449339,NA,NA,NA,NA
Cystathionine,"Sulfolactic Acid, 13C3",0.3616892176720426,0.18385186357826355,981725,200821,Smp,Ev15SW_A,A,200821,682508.1159740494,200821_Smp_Ev15SW_A Cystathionine,HILICPos,981725,Cystathionine_X_HILICPos,3.6,NA,189585.58777056928,NA,21191116.91703072,61,0.14084507042253525,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709128,NA,0.00969397205037915,NA,C7H14N2O4S,7,2,0.06785780435265405,0.0193879441007583,198.87330121753274,40.030850180139254,3.4121123316814377e-4,4.8432506463171146e-4,NA,NA,NA,NA
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,65284,200821,Smp,Ev15SW_A,A,200821,65284,200821_Smp_Ev15SW_A Cystine,HILICPos,65284,Cystine_X_HILICPos,3.6,NA,18134.444444444445,NA,2726567,67,0.05633802816901412,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,0.0023383333091560694,NA,C6H12N2O4S2,6,2,0.014029999854936416,0.004676666618312139,198.87330121753274,40.030850180139254,7.054742777960949e-5,1.1682656244539121e-4,NA,NA,NA,NA
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945456,13956227,200821,Smp,Ev15SW_A,A,200821,16497786.241024967,200821_Smp_Ev15SW_A Cytidine,HILICPos,13956227,Cytidine_X_HILICPos,3.6,NA,4582718.400284713,NA,623803887.5619113,42,0.4084507042253521,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,0.04438993270552463,NA,C9H13N3O5,9,3,0.39950939434972166,0.1331697981165739,198.87330121753274,40.030850180139254,0.0020088638942676773,0.0033266792365715036,NA,NA,NA,NA
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,6329795,200821,Smp,Ev15SW_A,A,200821,6329795,200821_Smp_Ev15SW_A Deoxyadenosine,HILICPos,6329795,Deoxyadenosine_X_HILICPos,3.6,NA,1758276.3888888888,NA,2026855420,51,0.2816901408450704,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212204,NA,0.0019226529461794752,NA,C10H13N5O3,10,5,0.01922652946179475,0.009613264730897375,198.87330121753274,40.030850180139254,9.667727816698873e-5,2.4014640427664116e-4,NA,NA,NA,NA
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,340981536,200821,Smp,Ev15SW_A,A,200821,340981536,200821_Smp_Ev15SW_A Dimethylsulfonioacetate (DMS-Ac),HILICPos,340981536,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,3.6,NA,94717093.33333331,NA,8779363844,12,0.8309859154929577,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817804,NA,0.16046337552288226,NA,C4H9O2S,4,NA,0.641853502091529,NA,198.87330121753274,40.030850180139254,0.0032274493265913714,NA,NA,NA,NA,NA
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,9782808576,200821,Smp,Ev15SW_A,A,200821,9991842507.076506,200821_Smp_Ev15SW_A DMSP,HILICPos,9782808576,DMSP_X_HILICPos,3.6,NA,2775511807.5212517,NA,82766038897.41449,2,0.971830985915493,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,4.037420178816031,NA,C5H10O2S,5,NA,20.187100894080157,NA,198.87330121753274,40.030850180139254,0.10150734548323802,NA,NA,NA,NA,NA
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,97488624,200821,Smp,Ev15SW_A,A,200821,97488624,200821_Smp_Ev15SW_A Ectoine,HILICPos,97488624,Ectoine_X_HILICPos,3.6,NA,27080173.333333332,NA,1559352738,23,0.676056338028169,1,400,1,1,Ectoine,797561472,650853440,724207456,0.8153174039487172,NA,0.018345169402099893,NA,C6H10N2O2,6,2,0.11007101641259937,0.036690338804199786,198.87330121753274,40.030850180139254,5.534730692291413e-4,9.165515755746598e-4,NA,NA,NA,NA
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,18791422,200821,Smp,Ev15SW_A,A,200821,18791422,200821_Smp_Ev15SW_A Glucosylglycerol,HILICPos,18791422,Glucosylglycerol_X_HILICPos,3.6,NA,5219839.444444444,NA,3924935237,39,0.45070422535211263,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.5728949223545547,NA,0.7329586784436649,NA,C9H18O8,9,NA,6.596628105992984,NA,198.87330121753274,40.030850180139254,0.03317000354299657,NA,NA,NA,NA,NA
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,649592448,200821,Smp,Ev15SW_A,A,200821,641543650.3099318,200821_Smp_Ev15SW_A Glutamic acid,HILICPos,649592448,Glutamic acid_X_HILICPos,3.6,NA,178206569.5305366,NA,40607384620.68116,7,0.9014084507042254,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480604672299,NA,2.9080579696662463,NA,C5H9NO4,5,1,14.54028984833123,2.9080579696662463,198.87330121753274,40.030850180139254,0.07311333275665137,0.07264542113344968,NA,NA,NA,NA
Glutamine,"DL-Proline, D7",0.16664296512696777,0.06936278702579327,378189760,200821,Smp,Ev15SW_A,A,200821,373503786.7007915,200821_Smp_Ev15SW_A Glutamine,HILICPos,378189760,Glutamine_X_HILICPos,3.6,NA,103751051.86133096,NA,78115320897.72955,11,0.8450704225352113,1,400,1,1,Glutamine,53671912,41966268,47819090,0.9035620590485672,NA,0.9604907928397537,NA,C5H10N2O3,5,2,4.802453964198769,1.9209815856795074,198.87330121753274,40.030850180139254,0.024148309173717193,0.04798752904410148,NA,NA,NA,NA
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.04820309821457783,1479982,200821,Smp,Ev15SW_A,A,200821,1461644.231850727,200821_Smp_Ev15SW_A Glutathione Disulfide,HILICPos,1479982,Glutathione Disulfide_X_HILICPos,3.6,NA,406012.28662520193,NA,75703716.53707436,58,0.18309859154929575,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.7645679378677415,NA,0.08385424858061771,NA,C20H32N6O12S2,20,6,1.6770849716123544,0.5031254914837062,198.87330121753274,40.030850180139254,0.008432931727612425,0.012568443818196119,NA,NA,NA,NA
Glycerophosphocholine,Inj_vol,0.11968027864661172,0.11968027864661172,2361665536,200821,Smp,Ev15SW_A,A,200821,2361665536,200821_Smp_Ev15SW_A Glycerophosphocholine,HILICPos,2361665536,Glycerophosphocholine_X_HILICPos,3.6,NA,656018204.4444444,NA,105399193827,5,0.9295774647887324,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.1455167341319523,NA,1.3283119479782761,NA,C8H21NO6P,8,1,10.626495583826209,1.3283119479782761,198.87330121753274,40.030850180139254,0.05343349518899309,0.03318220677304774,NA,NA,NA,NA
Glycine,"DL-Proline, D7",0.15795180839134,0.07355055261884777,5640678,200821,Smp,Ev15SW_A,A,200821,5570786.984184466,200821_Smp_Ev15SW_A Glycine,HILICPos,5640678,Glycine_X_HILICPos,3.6,NA,1547440.8289401296,NA,217991968.2128183,53,0.2535211267605634,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.8509920425996018,NA,0.2985314290596465,NA,C2H5NO2,2,1,0.597062858119293,0.2985314290596465,198.87330121753274,40.030850180139254,0.003002227319926722,0.007457534069754999,NA,NA,NA,NA
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,106910512,200821,Smp,Ev15SW_A,A,200821,106910512,200821_Smp_Ev15SW_A Gonyol,HILICPos,106910512,Gonyol_X_HILICPos,3.6,NA,29697364.444444444,NA,4969360148,22,0.6901408450704225,1,400,1,1,Gonyol,30501442,22364482,26432962,1.1297021813067452,NA,0.3978030430777058,NA,C7H14O3S,7,NA,2.7846213015439405,NA,198.87330121753274,40.030850180139254,0.014001986614070684,NA,NA,NA,NA,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.06072033910223939,14549222,200821,Smp,Ev15SW_A,A,200821,18532246.95364072,200821_Smp_Ev15SW_A Guanosine,HILICPos,14549222,Guanosine_X_HILICPos,3.6,NA,5147846.37601131,NA,1338721331.0733006,41,0.4225352112676056,1,400,1,1,Guanosine,37312308,36150508,36731408,0.9696590212918228,NA,0.0578134585666973,NA,C10H13N5O5,10,5,0.578134585666973,0.2890672928334865,198.87330121753274,40.030850180139254,0.0029070497755482746,0.007221113004911976,NA,NA,NA,NA
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,65564232,200821,Smp,Ev15SW_A,A,200821,75142946.89442267,200821_Smp_Ev15SW_A Homoserine,HILICPos,65564232,Homoserine_X_HILICPos,3.6,NA,20873040.804006297,NA,6900504921.897149,27,0.619718309859155,1,400,1,1,Homoserine,30598664,28007894,29303279,0.72586524411149,NA,0.39253057578325384,NA,C4H9NO3,4,1,1.5701223031330154,0.39253057578325384,198.87330121753274,40.030850180139254,0.007895088448376362,0.009805701702983125,NA,NA,NA,NA
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,4510720,200821,Smp,Ev15SW_A,A,200821,5169721.097558348,200821_Smp_Ev15SW_A Hypotaurine,HILICPos,4510720,Hypotaurine_X_HILICPos,3.6,NA,1436033.6382106524,NA,153675633.50101748,56,0.21126760563380287,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.9050659189152777,NA,4.266213981564777,NA,C2H7NO2S,2,1,8.532427963129553,4.266213981564777,198.87330121753274,40.030850180139254,0.042903838327682624,0.10657315451375048,NA,NA,NA,NA
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,56425832,200821,Smp,Ev15SW_A,A,200821,56425832,200821_Smp_Ev15SW_A Hypoxanthine,HILICPos,56425832,Hypoxanthine_X_HILICPos,3.6,NA,15673842.222222222,NA,9259994652,29,0.5915492957746479,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.87110214495947,NA,0.026551127126008697,NA,C5H4N4O,5,4,0.1327556356300435,0.10620450850403479,198.87330121753274,40.030850180139254,6.675387536551825e-4,0.0026530665230968956,NA,NA,NA,NA
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,108050620,200821,Smp,Ev15SW_A,A,200821,123216880.61915416,200821_Smp_Ev15SW_A Leucine,HILICPos,108050620,Leucine_X_HILICPos,3.6,NA,34226911.28309838,NA,8281210605.852696,21,0.704225352112676,1,400,1,1,Leucine,110801176,56887152,83844164,0.9414548496692644,NA,0.1734424360733236,NA,C6H13NO2,6,1,1.0406546164399417,0.1734424360733236,198.87330121753274,40.030850180139254,0.0052327517573696174,0.004332719272581791,NA,NA,NA,NA
Lysine,"Sulfolactic Acid, 13C3",0.4546266384063291,0.28288796272712263,24917868,200821,Smp,Ev15SW_A,A,200821,17323229.155588433,200821_Smp_Ev15SW_A Lysine,HILICPos,24917868,Lysine_X_HILICPos,3.6,NA,4812008.098774564,NA,2467726019.0294657,38,0.46478873239436624,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.4043291952511563,NA,0.30359452998147385,NA,C6H14N2O2,6,2,1.821567179888843,0.6071890599629477,198.87330121753274,40.030850180139254,0.009159435523707458,0.01516802808910104,NA,NA,NA,NA
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,6427470,200821,Smp,Ev15SW_A,A,200821,5522234.443158046,200821_Smp_Ev15SW_A Methionine Sulfoxide,HILICPos,6427470,Methionine Sulfoxide_X_HILICPos,3.6,NA,1533954.0119883462,NA,1707236339.754902,50,0.295774647887324,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.7503923646364999,NA,0.018345359486328473,NA,C5H11NO3S,5,1,0.09172679743164236,0.018345359486328473,198.87330121753274,40.030850180139254,4.612323367192926e-4,4.58280536230786e-4,NA,NA,NA,NA
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,105112,200821,Smp,Ev15SW_A,A,200821,105112,200821_Smp_Ev15SW_A Methylmalonyl carnitine,HILICPos,105112,Methylmalonyl carnitine_X_HILICPos,3.6,NA,29197.777777777777,NA,29187463,65,0.08450704225352113,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.7376420363608672,NA,3.145346383185422e-5,NA,C11H19NO6,11,1,3.459881021503964e-4,3.145346383185422e-5,198.87330121753274,40.030850180139254,1.7397413329602536e-6,7.857305975344839e-7,NA,NA,NA,NA
Muramic Acid,"Sulfolactic Acid, 13C3",1.3395777292682298,1.0504781705521389,54805,200821,Smp,Ev15SW_A,A,200821,38101.155920403144,200821_Smp_Ev15SW_A Muramic Acid,HILICPos,54805,Muramic Acid_X_HILICPos,3.6,NA,10583.654422334206,NA,10870356.656311562,68,0.04225352112676062,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.8491859939074986,NA,1.6894529367405026e-4,NA,C9H17NO7,9,1,0.0015205076430664525,1.6894529367405026e-4,198.87330121753274,40.030850180139254,7.64560971109582e-6,4.220377356808428e-6,NA,NA,NA,NA
N-Acetyl-Serine,Inj_vol,0.7347626630011531,0.7347626630011531,43771,200821,Smp,Ev15SW_A,A,200821,43771,200821_Smp_Ev15SW_A N-Acetyl-Serine,HILICPos,43771,N-Acetyl-Serine_X_HILICPos,3.6,NA,12158.611111111111,NA,6679810,69,0.028169014084507,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.192887422562292e-4,NA,0.6169590210589155,NA,C5H9NO4,5,1,3.0847951052945777,0.6169590210589155,198.87330121753274,40.030850180139254,0.0155113586711187,0.015412088883513425,NA,NA,NA,NA
N-Acetylglucosamine,"Sucrose, 13C",0.19488738097508437,0.1048247855576686,5485573,200821,Smp,Ev15SW_A,A,200821,5602785.851451499,200821_Smp_Ev15SW_A N-Acetylglucosamine,HILICPos,5485573,N-Acetylglucosamine_X_HILICPos,3.6,NA,1556329.403180972,NA,99846978.0165158,55,0.22535211267605637,1,400,1,1,N-Acetylglucosamine,10009602.666666666,7299239.333333333,8654421,1.2744885900791303,NA,0.05644007005381679,NA,C8H15NO6,8,1,0.45152056043053435,0.05644007005381679,198.87330121753274,40.030850180139254,0.0022703930475647385,0.001409914348554574,NA,NA,NA,NA
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.18333749187327888,0.13893679108049622,1247395,200821,Smp,Ev15SW_A,A,200821,1071713.6965591642,200821_Smp_Ev15SW_A N(e)-Acetyl-Lysine,HILICPos,1247395,N(e)-Acetyl-Lysine_X_HILICPos,3.6,NA,297698.2490442123,NA,93469806.68966755,59,0.16901408450704225,1,400,1,1,N(e)-Acetyl-Lysine,170158368,126873552,148515960,0.5081402241716086,NA,0.001577900340674121,NA,C8H16N2O3,8,2,0.012623202725392968,0.003155800681348242,198.87330121753274,40.030850180139254,6.347359171951083e-5,7.883421578974978e-5,NA,NA,NA,NA
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771823785395,0.14818185826390445,646346,200821,Smp,Ev15SW_A,A,200821,530124.1441928025,200821_Smp_Ev15SW_A Ophthalmic Acid,HILICPos,646346,Ophthalmic Acid_X_HILICPos,3.6,NA,147256.70672022292,NA,25211563.921192408,63,0.11267605633802812,1,400,1,1,Ophthalmic Acid,33304688,28610867.2,30957777.6,0.717341569910475,NA,0.002652401715076489,NA,C11H19N3O6,11,3,0.029176418865841377,0.007957205145229466,198.87330121753274,40.030850180139254,1.4670857620011776e-4,1.987768211122661e-4,NA,NA,NA,NA
Ornithine,"Sulfolactic Acid, 13C3",0.5318543706202121,0.29816152990562067,31006174,200821,Smp,Ev15SW_A,A,200821,21555899.46298969,200821_Smp_Ev15SW_A Ornithine,HILICPos,31006174,Ornithine_X_HILICPos,3.6,NA,5987749.85083047,NA,3211961640.856266,37,0.47887323943661975,1,400,1,1,Ornithine,17429736,5405138.8,11417437.4,1.102860975514706,NA,0.19021038789871447,NA,C5H12N2O2,5,2,0.9510519394935724,0.38042077579742894,198.87330121753274,40.030850180139254,0.004782200193143509,0.009503190016837798,NA,NA,NA,NA
Propionyl-L-carnitine,"Homarine, D3",0.119713032006298,0.08636648912946966,6639447,200821,Smp,Ev15SW_A,A,200821,7093250.743452476,200821_Smp_Ev15SW_A Propionyl-L-carnitine,HILICPos,6639447,Propionyl-L-carnitine_X_HILICPos,3.6,NA,1970347.428736799,NA,226168033.177111,49,0.3098591549295775,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.8884650051119307,NA,0.0021233055043909004,NA,C10H19NO4,10,1,0.021233055043909002,0.0021233055043909004,198.87330121753274,40.030850180139254,1.0676674502769851e-4,5.3041728937457056e-5,NA,NA,NA,NA
Serine,"Sulfoacetic Acid, 13C2",0.1211512996063867,0.06019054967582088,13784718,200821,Smp,Ev15SW_A,A,200821,15798619.171327932,200821_Smp_Ev15SW_A Serine,HILICPos,13784718,Serine_X_HILICPos,3.6,NA,4388505.32536887,NA,1283663778.215333,44,0.3802816901408451,1,400,1,1,Serine,7793698,6266045,7029871.5,0.7027594781473061,NA,0.355322347589099,NA,C3H7NO3,3,1,1.065967042767297,0.355322347589099,198.87330121753274,40.030850180139254,0.005360030915368145,0.008876212870577183,NA,NA,NA,NA
Stachydrine hydrochloride,Inj_vol,0.04003967055306961,0.04003967055306961,55396276,200821,Smp,Ev15SW_A,A,200821,55396276,200821_Smp_Ev15SW_A Stachydrine hydrochloride,HILICPos,55396276,Stachydrine hydrochloride_X_HILICPos,3.6,NA,15387854.444444444,NA,1779340244,30,0.5774647887323944,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938678995460438,NA,0.00933451698239251,NA,C7H13NO2,7,1,0.06534161887674757,0.00933451698239251,198.87330121753274,40.030850180139254,3.2855902967726783e-4,2.331830810584108e-4,NA,NA,NA,NA
