"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"426",1166,"Carotene",15.65,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_Hero1_B",NA,NA,NA,100,"Backfill_Flag"
"427",1167,"Carotene",15.68,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_Hero1_C",NA,NA,NA,100,"Backfill_Flag"
"428",1168,"Carotene",15.67,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB1_A",NA,NA,NA,100,"Backfill_Flag"
"429",1169,"Carotene",16.17,31133,0,"9403",0.8,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB1_B",NA,NA,NA,100,"Backfill_Flag"
"430",1170,"Carotene",15.5,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB1_C",NA,NA,NA,100,"Backfill_Flag"
"431",1171,"Carotene",15.65,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB1_D",NA,NA,NA,100,"Backfill_Flag"
"432",1172,"Carotene",15.68,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB1_E",NA,NA,NA,100,"Backfill_Flag"
"433",1173,"Carotene",16.17,36573,0,"9303",0,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB2_A",NA,NA,NA,100,"Backfill_Flag"
"434",1174,"Carotene",16.18,38627,0,"10858",1.3,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB2_B",NA,NA,NA,100,"Backfill_Flag"
"435",1175,"Carotene",15.62,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200825_Smp_StaB2_C",NA,NA,NA,100,"Backfill_Flag"
"436",1176,"Carotene",16.2,14767,0,"4412",0.1,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ",NA,2,NA,5,"200825_Smp_StaB3_A",NA,NA,NA,100,"Backfill_Flag"
"437",1177,"Carotene",16.16,93115,0,"21666",1,NA,NA,NA,16.1716666666667,16.19,16.15,NA,0,NA,"",93115,2,NA,5,"200825_Smp_StaB3_B",NA,NA,NA,93115,NA
"438",1178,"Carotene",16.17,96966,0,"18103",0.5,NA,NA,NA,16.1716666666667,16.19,16.15,NA,0,NA,"",96966,2,NA,5,"200825_Smp_StaB3_C",NA,NA,NA,96966,NA
"439",1179,"Carotene",16.16,78914,0,"20654",0.8,NA,NA,NA,16.1716666666667,16.19,16.15,NA,0,NA,"",78914,2,NA,5,"200825_Smp_StaB4_A",NA,NA,NA,78914,NA
"440",1180,"Carotene",15.7,0,0,"0",NA,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,"RTFlag",0,NA,"areaminFlag, RTFlag, ",NA,2,NA,5,"200825_Smp_StaB4_B",NA,NA,NA,100,"Backfill_Flag"
"441",1181,"Carotene",16.16,163342,0,"42369",0.5,NA,NA,NA,16.1716666666667,16.19,16.15,NA,0,NA,"",163342,2,NA,5,"200825_Smp_StaB4_C",NA,NA,NA,163342,NA
"442",1182,"Carotene",16.18,6954,0,"4335",0.3,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200825_Smp_StaB5_A",NA,NA,NA,100,"Backfill_Flag"
"443",1183,"Carotene",16.17,17809,0,"10701",1.4,NA,NA,"areaminFlag",16.1716666666667,16.19,16.15,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200825_Smp_StaB5_B",NA,NA,NA,100,"Backfill_Flag"
"444",1184,"Carotene",16.18,137050,0,"34858",0.2,NA,NA,NA,16.1716666666667,16.19,16.15,NA,0,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",5,"200825_Smp_StaB5_C",NA,NA,NA,100,"Backfill_Flag"
"445",1407,"Desthiobiotin",4.39,80089,0,"29531",-1.3,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2004,NA,"",80089,3,NA,6,"200825_Smp_20ppt3C_A",NA,NA,NA,80089,NA
"446",1408,"Desthiobiotin",4.4,96223,0,"38050",-1,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2004,NA,"",96223,3,NA,6,"200825_Smp_20ppt3C_B",NA,NA,NA,96223,NA
"447",1409,"Desthiobiotin",4.42,67140,0,"24146",-2,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2004,NA,"",67140,3,NA,6,"200825_Smp_20ppt3C_C",NA,NA,NA,67140,NA
"448",1410,"Desthiobiotin",4.42,87859,0,"35221",-2.1,NA,NA,NA,4.43166666666667,4.5,4.38,NA,0,NA,"",87859,3,NA,6,"200825_Smp_35ppt0C_A",NA,NA,NA,87859,NA
"449",1411,"Desthiobiotin",4.41,62416,0,"26345",-2,NA,NA,NA,4.43166666666667,4.5,4.38,NA,0,NA,"",62416,3,NA,6,"200825_Smp_35ppt0C_B",NA,NA,NA,62416,NA
"450",1412,"Desthiobiotin",4.39,96572,0,"34404",-1.5,NA,NA,NA,4.43166666666667,4.5,4.38,NA,0,NA,"",96572,3,NA,6,"200825_Smp_35ppt0C_C",NA,NA,NA,96572,NA
"451",1413,"Desthiobiotin",4.4,12329,0,"7460",-1.4,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,1621,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_50ppt-3C_A",NA,NA,NA,4963,"Backfill_Flag"
"452",1414,"Desthiobiotin",4.42,14809,0,"9486",-1.2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,1621,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_50ppt-3C_B",NA,NA,NA,4963,"Backfill_Flag"
"453",1415,"Desthiobiotin",4.41,28707,0,"12215",-1,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,1621,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_50ppt-3C_C",NA,NA,NA,4963,"Backfill_Flag"
"454",1416,"Desthiobiotin",4.42,8350,0,"7083",-1.5,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,4697,"BlankFlag","areaminFlag, BlankFlag, ",NA,0,NA,6,"200825_Smp_Ev15SW_A",NA,NA,NA,14191,"Backfill_Flag"
"455",1417,"Desthiobiotin",4.4,98562,0,"36398",-0.9,NA,NA,NA,4.43166666666667,4.5,4.38,NA,4697,NA,"",98562,2,NA,6,"200825_Smp_Ev32Core_A",NA,NA,NA,98562,NA
"456",1418,"Desthiobiotin",4.4,52949,0,"18804",-1,NA,NA,NA,4.43166666666667,4.5,4.38,NA,4697,NA,"",52949,2,NA,6,"200825_Smp_Ev32Core_B",NA,NA,NA,52949,NA
"457",1419,"Desthiobiotin",4.43,33789,0,"14440",-2.3,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,4697,NA,"areaminFlag, ",NA,2,NA,6,"200825_Smp_Ev32Core_C",NA,NA,NA,14191,"Backfill_Flag"
"458",1420,"Desthiobiotin",4.42,76660,0,"26528",-2.3,NA,NA,NA,4.43166666666667,4.5,4.38,NA,4697,NA,"",76660,1,NA,6,"200825_Smp_Ev37Core_A",NA,NA,NA,76660,NA
"459",1421,"Desthiobiotin",4.12,6090,0,"6293",-0.4,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,"RTFlag",4697,"BlankFlag","areaminFlag, RTFlag, BlankFlag, ",NA,0,NA,6,"200825_Smp_Ev51Slush_A",NA,NA,NA,14191,"Backfill_Flag"
"460",1422,"Desthiobiotin",4.41,94709,0,"30547",-1.3,NA,NA,NA,4.43166666666667,4.5,4.38,NA,4697,NA,"",94709,1,NA,6,"200825_Smp_EvXCore_A",NA,NA,NA,94709,NA
"461",1423,"Desthiobiotin",4.44,2016,0,"5086",-0.2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,4697,"BlankFlag","areaminFlag, BlankFlag, ",NA,0,NA,6,"200825_Smp_EvXSW_A",NA,NA,NA,14191,"Backfill_Flag"
"462",1424,"Desthiobiotin",4.44,1610,0,"2559",0.1,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_Hero1_A",NA,NA,NA,25903,"Backfill_Flag"
"463",1425,"Desthiobiotin",NA,NA,NA,"#N/A",NA,NA,NA,NA,4.43166666666667,4.5,4.38,NA,8601,NA,"ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_Hero1_B",NA,NA,NA,25903,"Backfill_Flag"
"464",1426,"Desthiobiotin",4.4,1447,0,"3577",-0.2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_Hero1_C",NA,NA,NA,25903,"Backfill_Flag"
"465",1427,"Desthiobiotin",4.44,22444,0,"8475",-2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB1_A",NA,NA,NA,25903,"Backfill_Flag"
"466",1428,"Desthiobiotin",4.39,17934,0,"9718",-0.6,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB1_B",NA,NA,NA,25903,"Backfill_Flag"
"467",1429,"Desthiobiotin",4.37,18604,0,"9091",-1,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB1_C",NA,NA,NA,25903,"Backfill_Flag"
"468",1430,"Desthiobiotin",4.41,4702,0,"6920",-0.7,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB1_D",NA,NA,NA,25903,"Backfill_Flag"
"469",1431,"Desthiobiotin",4.4,5072,0,"7064",-1.6,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB1_E",NA,NA,NA,25903,"Backfill_Flag"
"470",1432,"Desthiobiotin",4.39,33880,0,"13146",-1.5,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB2_A",NA,NA,NA,25903,"Backfill_Flag"
"471",1433,"Desthiobiotin",NA,NA,NA,"#N/A",NA,NA,NA,NA,4.43166666666667,4.5,4.38,NA,8601,NA,"ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB2_B",NA,NA,NA,25903,"Backfill_Flag"
"472",1434,"Desthiobiotin",4.45,34246,0,"14653",-1.4,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,8601,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB2_C",NA,NA,NA,25903,"Backfill_Flag"
"473",1435,"Desthiobiotin",4.44,38725,0,"23911",-2.2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,1843,NA,"areaminFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",6,"200825_Smp_StaB3_A",NA,NA,NA,5629,"Backfill_Flag"
"474",1436,"Desthiobiotin",4.4,29210,0,"13190",-2,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,1843,NA,"areaminFlag, ReplicateFlag, ",NA,1,"ReplicateFlag",6,"200825_Smp_StaB3_B",NA,NA,NA,5629,"Backfill_Flag"
"475",1437,"Desthiobiotin",4.41,52979,0,"20723",-1.4,NA,NA,NA,4.43166666666667,4.5,4.38,NA,1843,NA,"ReplicateFlag, ",NA,1,"ReplicateFlag",6,"200825_Smp_StaB3_C",NA,NA,NA,5629,"Backfill_Flag"
"476",1438,"Desthiobiotin",4.38,41484,0,"14733",-0.8,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2243,NA,"",41484,3,NA,6,"200825_Smp_StaB4_A",NA,NA,NA,41484,NA
"477",1439,"Desthiobiotin",4.42,42127,0,"21116",-1.7,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2243,NA,"",42127,3,NA,6,"200825_Smp_StaB4_B",NA,NA,NA,42127,NA
"478",1440,"Desthiobiotin",4.4,42198,0,"17953",-1.5,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2243,NA,"",42198,3,NA,6,"200825_Smp_StaB4_C",NA,NA,NA,42198,NA
"479",1441,"Desthiobiotin",4.41,23894,0,"12648",-0.7,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,2243,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB5_A",NA,NA,NA,6829,"Backfill_Flag"
"480",1442,"Desthiobiotin",4.4,33897,0,"15041",-0.8,NA,NA,"areaminFlag",4.43166666666667,4.5,4.38,NA,2243,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB5_B",NA,NA,NA,6829,"Backfill_Flag"
"481",1443,"Desthiobiotin",NA,NA,NA,"#N/A",NA,NA,NA,NA,4.43166666666667,4.5,4.38,NA,2243,NA,"ReplicateFlag, ",NA,0,"ReplicateFlag",6,"200825_Smp_StaB5_C",NA,NA,NA,6829,"Backfill_Flag"
"482",1666,"Glutathione",0.9,41234,0,"51495",-1.4,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"",41234,2,NA,4,"200825_Smp_20ppt3C_A",NA,NA,NA,41234,NA
"483",1667,"Glutathione",0.9,112008,0,"104135",0.5,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"",112008,2,NA,4,"200825_Smp_20ppt3C_B",NA,NA,NA,112008,NA
"484",1668,"Glutathione",0.91,15039,0,"36072",-0.3,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ",NA,2,NA,4,"200825_Smp_20ppt3C_C",NA,NA,NA,100,"Backfill_Flag"
"485",1669,"Glutathione",0.9,54351,0,"59659",-0.4,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"",54351,2,NA,4,"200825_Smp_35ppt0C_A",NA,NA,NA,54351,NA
"486",1670,"Glutathione",0.91,25771,0,"49786",-0.2,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ",NA,2,NA,4,"200825_Smp_35ppt0C_B",NA,NA,NA,100,"Backfill_Flag"
"487",1671,"Glutathione",0.91,76710,0,"78355",-0.8,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"",76710,2,NA,4,"200825_Smp_35ppt0C_C",NA,NA,NA,76710,NA
"488",1672,"Glutathione",0.9,20489,0,"44913",-10.9,NA,"ppmFlag","areaminFlag",0.87,1.18,0.77,NA,0,NA,"ppmFlag, areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_50ppt-3C_A",NA,NA,NA,100,"Backfill_Flag"
"489",1673,"Glutathione",0.9,10571,0,"19998",0.1,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_50ppt-3C_B",NA,NA,NA,100,"Backfill_Flag"
"490",1674,"Glutathione",0.91,11443,0,"20414",-0.4,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_50ppt-3C_C",NA,NA,NA,100,"Backfill_Flag"
"491",1675,"Glutathione",0.91,28207,0,"49536",0.4,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,2293,NA,"areaminFlag, ",NA,0,NA,4,"200825_Smp_Ev15SW_A",NA,NA,NA,6979,"Backfill_Flag"
"492",1676,"Glutathione",0.9,88815,0,"138327",-4.1,NA,"ppmFlag",NA,0.87,1.18,0.77,NA,2293,NA,"ppmFlag, ",NA,0,NA,4,"200825_Smp_Ev32Core_A",NA,NA,NA,6979,"Backfill_Flag"
"493",1677,"Glutathione",0.9,8783,0,"22044",-1.6,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,2293,"BlankFlag","areaminFlag, BlankFlag, ",NA,0,NA,4,"200825_Smp_Ev32Core_B",NA,NA,NA,6979,"Backfill_Flag"
"494",1678,"Glutathione",0.9,20575,0,"33441",-2.7,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,2293,NA,"areaminFlag, ",NA,0,NA,4,"200825_Smp_Ev32Core_C",NA,NA,NA,6979,"Backfill_Flag"
"495",1679,"Glutathione",0.91,43627,0,"76450",-1.4,NA,NA,NA,0.87,1.18,0.77,NA,2293,NA,"",43627,1,NA,4,"200825_Smp_Ev37Core_A",NA,NA,NA,43627,NA
"496",1680,"Glutathione",0.9,23416,0,"30343",0.1,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,2293,NA,"areaminFlag, ",NA,0,NA,4,"200825_Smp_Ev51Slush_A",NA,NA,NA,6979,"Backfill_Flag"
"497",1681,"Glutathione",0.87,12024,0,"18308",-0.9,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,2293,NA,"areaminFlag, ",NA,0,NA,4,"200825_Smp_EvXCore_A",NA,NA,NA,6979,"Backfill_Flag"
"498",1682,"Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.87,1.18,0.77,NA,2293,NA,"",NA,0,NA,4,"200825_Smp_EvXSW_A",NA,NA,NA,6979,"Backfill_Flag"
"499",1683,"Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_Hero1_A",NA,NA,NA,100,"Backfill_Flag"
"500",1684,"Glutathione",0.91,9409,0,"15135",0.1,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_Hero1_B",NA,NA,NA,100,"Backfill_Flag"
"501",1685,"Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.87,1.18,0.77,NA,0,NA,"ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_Hero1_C",NA,NA,NA,100,"Backfill_Flag"
"502",1686,"Glutathione",0.82,9740,0,"19711",-0.3,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB1_A",NA,NA,NA,100,"Backfill_Flag"
"503",1687,"Glutathione",0.92,11648,0,"30077",-1.7,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB1_B",NA,NA,NA,100,"Backfill_Flag"
"504",1688,"Glutathione",0.9,13384,0,"25970",-0.1,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB1_C",NA,NA,NA,100,"Backfill_Flag"
"505",1689,"Glutathione",0.91,22577,0,"26042",-0.9,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB1_D",NA,NA,NA,100,"Backfill_Flag"
"506",1690,"Glutathione",0.91,13836,0,"25161",-0.3,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB1_E",NA,NA,NA,100,"Backfill_Flag"
"507",1691,"Glutathione",0.91,32750,0,"44778",-0.7,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB2_A",NA,NA,NA,100,"Backfill_Flag"
"508",1692,"Glutathione",0.91,34632,0,"40326",-4.9,NA,"ppmFlag","areaminFlag",0.87,1.18,0.77,NA,0,NA,"ppmFlag, areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB2_B",NA,NA,NA,100,"Backfill_Flag"
"509",1693,"Glutathione",0.91,37367,0,"48345",-1,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB2_C",NA,NA,NA,100,"Backfill_Flag"
"510",1694,"Glutathione",0.91,42831,0,"55945",-0.7,NA,NA,NA,0.87,1.18,0.77,NA,1840,NA,"",42831,3,NA,4,"200825_Smp_StaB3_A",NA,NA,NA,42831,NA
"511",1695,"Glutathione",0.91,48167,0,"88890",-0.2,NA,NA,NA,0.87,1.18,0.77,NA,1840,NA,"",48167,3,NA,4,"200825_Smp_StaB3_B",NA,NA,NA,48167,NA
"512",1696,"Glutathione",0.91,52740,0,"78748",-0.5,NA,NA,NA,0.87,1.18,0.77,NA,1840,NA,"",52740,3,NA,4,"200825_Smp_StaB3_C",NA,NA,NA,52740,NA
"513",1697,"Glutathione",0.9,54959,0,"70430",0.7,NA,NA,NA,0.87,1.18,0.77,NA,1755,NA,"",54959,3,NA,4,"200825_Smp_StaB4_A",NA,NA,NA,54959,NA
"514",1698,"Glutathione",0.91,59125,0,"75106",-1,NA,NA,NA,0.87,1.18,0.77,NA,1755,NA,"",59125,3,NA,4,"200825_Smp_StaB4_B",NA,NA,NA,59125,NA
"515",1699,"Glutathione",0.91,51394,0,"69486",0.1,NA,NA,NA,0.87,1.18,0.77,NA,1755,NA,"",51394,3,NA,4,"200825_Smp_StaB4_C",NA,NA,NA,51394,NA
"516",1700,"Glutathione",0.91,28338,0,"54362",0.4,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,1755,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB5_A",NA,NA,NA,5365,"Backfill_Flag"
"517",1701,"Glutathione",0.91,25223,0,"48498",0,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,1755,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB5_B",NA,NA,NA,5365,"Backfill_Flag"
"518",1702,"Glutathione",1.32,15401,0,"9354",-0.9,NA,NA,"areaminFlag",0.87,1.18,0.77,NA,1755,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",4,"200825_Smp_StaB5_C",NA,NA,NA,5365,"Backfill_Flag"
"519",1703,"Glutathione Disulfide",0.9,688611,0,"661251",0,NA,NA,NA,0.765,0.77,0.75,NA,5155,NA,"",688611,3,NA,9,"200825_Smp_20ppt3C_A",NA,NA,NA,688611,NA
"520",1704,"Glutathione Disulfide",0.9,1850839,0,"1851431",0.8,NA,NA,NA,0.765,0.77,0.75,NA,5155,NA,"",1850839,3,NA,9,"200825_Smp_20ppt3C_B",NA,NA,NA,1850839,NA
"521",1705,"Glutathione Disulfide",0.91,391792,0,"389573",-0.8,NA,NA,NA,0.765,0.77,0.75,NA,5155,NA,"",391792,3,NA,9,"200825_Smp_20ppt3C_C",NA,NA,NA,391792,NA
"522",1706,"Glutathione Disulfide",0.9,1977571,0,"1895397",-0.3,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",1977571,3,NA,9,"200825_Smp_35ppt0C_A",NA,NA,NA,1977571,NA
"523",1707,"Glutathione Disulfide",0.91,1134174,0,"1136687",0.3,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",1134174,3,NA,9,"200825_Smp_35ppt0C_B",NA,NA,NA,1134174,NA
"524",1708,"Glutathione Disulfide",0.91,1394206,0,"1433684",0.3,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",1394206,3,NA,9,"200825_Smp_35ppt0C_C",NA,NA,NA,1394206,NA
"525",1709,"Glutathione Disulfide",0.91,289094,0,"290137",0.8,NA,NA,NA,0.765,0.77,0.75,NA,1550,NA,"",289094,3,NA,9,"200825_Smp_50ppt-3C_A",NA,NA,NA,289094,NA
"526",1710,"Glutathione Disulfide",0.91,410822,0,"396204",0.5,NA,NA,NA,0.765,0.77,0.75,NA,1550,NA,"",410822,3,NA,9,"200825_Smp_50ppt-3C_B",NA,NA,NA,410822,NA
"527",1711,"Glutathione Disulfide",0.91,462004,0,"406750",0.5,NA,NA,NA,0.765,0.77,0.75,NA,1550,NA,"",462004,3,NA,9,"200825_Smp_50ppt-3C_C",NA,NA,NA,462004,NA
"528",1712,"Glutathione Disulfide",0.91,881954,0,"879555",0.4,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",881954,1,NA,9,"200825_Smp_Ev15SW_A",NA,NA,NA,881954,NA
"529",1713,"Glutathione Disulfide",0.9,611697,0,"557134",1.2,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",611697,3,NA,9,"200825_Smp_Ev32Core_A",NA,NA,NA,611697,NA
"530",1714,"Glutathione Disulfide",0.91,448722,0,"381846",1.1,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",448722,3,NA,9,"200825_Smp_Ev32Core_B",NA,NA,NA,448722,NA
"531",1715,"Glutathione Disulfide",0.91,345479,0,"366042",0,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",345479,3,NA,9,"200825_Smp_Ev32Core_C",NA,NA,NA,345479,NA
"532",1716,"Glutathione Disulfide",0.91,1486066,0,"1386665",0.4,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",1486066,1,NA,9,"200825_Smp_Ev37Core_A",NA,NA,NA,1486066,NA
"533",1717,"Glutathione Disulfide",0.91,633223,0,"615568",1.3,NA,NA,NA,0.765,0.77,0.75,NA,0,NA,"",633223,1,NA,9,"200825_Smp_Ev51Slush_A",NA,NA,NA,633223,NA
