Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 0.2. Blank can be this fraction of a sample: 5. S/N ratio: 10. Parts per million flexibility: 4. Processed on: 2021-05-03 14:01:54. 
"","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag"
"1021","C6-HSL",3.92,312781,78206,"16991",-1.9,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_B","SampleFlag",NA,NA
"1022","C6-HSL",3.83,387255,513697,"27951",-2.4,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_C","SampleFlag",NA,NA
"1023","C6-HSL",3.75,20731,195754,"6182",-1.6,"SNFlag",NA,"areaminFlag",3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_D","SampleFlag",NA,NA
"1024","C6-HSL",3.6,191270,396248,"42674",-2.7,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_E","SampleFlag",NA,NA
"1025","C6-HSL",3.72,216436,321348,"14601",-2.3,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_A","SampleFlag",NA,NA
"1026","C6-HSL",3.87,125419,675315,"13518",-1.4,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,367164,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_B","SampleFlag",NA,NA
"1027","C6-HSL",4.15,129111,432822,"13870",-3,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,"RTFlag",367164,"BlankFlag","SNFlag, RTFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_C","SampleFlag",NA,NA
"1028","C6-HSL",3.9,91772,563034,"15540",-3.1,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,376092,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_A","SampleFlag",NA,NA
"1029","C6-HSL",4.14,445491,88738,"37726",-2.4,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,"RTFlag",376092,"BlankFlag","SNFlag, RTFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_B","SampleFlag",NA,NA
"1030","C6-HSL",3.72,42855,299315,"7824",-2,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,376092,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_C","SampleFlag",NA,NA
"1031","C6-HSL",3.8,416186,638210,"42462",-1.9,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_A","SampleFlag",NA,NA
"1032","C6-HSL",3.73,57665,581509,"8209",-2.7,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_B","SampleFlag",NA,NA
"1033","C6-HSL",3.77,62007,1170253,"10045",-2.4,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_C","SampleFlag",NA,NA
"1034","C6-HSL",3.85,70236,486296,"8364",-2.1,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_A","SampleFlag",NA,NA
"1035","C6-HSL",3.96,164686,698589,"39445",-1.7,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_B","SampleFlag",NA,NA
"1036","C6-HSL",3.72,396639,502017,"22407",-2.9,"SNFlag",NA,NA,3.79333333333333,3.92,3.47,NA,317358,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_C","SampleFlag",NA,NA
"1037","C8-HSL",6.75,206260,0,"88077",-1.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",8007,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_A","SampleFlag",NA,NA
"1038","C8-HSL",6.75,196076,0,"73984",-1,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",8007,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_B","SampleFlag",NA,NA
"1039","C8-HSL",6.78,350409,0,"125215",-2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",8007,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_C","SampleFlag",NA,NA
"1040","C8-HSL",7.34,4331,0,"4243",-1.3,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,0,NA,"areaminFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_A","SampleFlag",NA,NA
"1041","C8-HSL",6.78,212275,0,"84730",-2.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",0,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_B","SampleFlag",NA,NA
"1042","C8-HSL",6.75,209949,0,"73260",-1.5,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",0,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_C","SampleFlag",NA,NA
"1043","C8-HSL",6.75,67717,0,"27870",-0.5,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",0,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_A","SampleFlag",NA,NA
"1044","C8-HSL",6.78,97008,0,"34896",-1.9,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",0,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_B","SampleFlag",NA,NA
"1045","C8-HSL",6.77,92909,0,"40049",-1.3,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",0,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_C","SampleFlag",NA,NA
"1046","C8-HSL",7.67,3507,0,"5394",-1.2,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3215,"BlankFlag","areaminFlag, RTFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev15SW_A","SampleFlag",NA,NA
"1047","C8-HSL",6.75,142241,0,"58743",-0.1,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3215,NA,"RTFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_A","SampleFlag",NA,NA
"1048","C8-HSL",6.75,135644,0,"54254",-1.3,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3215,NA,"RTFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_B","SampleFlag",NA,NA
"1049","C8-HSL",6.78,166067,0,"62863",-1.7,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3215,NA,"RTFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_C","SampleFlag",NA,NA
"1050","C8-HSL",6.7,24317,0,"15560",-1.7,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3215,NA,"areaminFlag, RTFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev37Core_A","SampleFlag",NA,NA
"1051","C8-HSL",7.36,1812,0,"3636",0.1,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,3215,"BlankFlag","areaminFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev51Slush_A","SampleFlag",NA,NA
"1052","C8-HSL",7.36,2193,0,"3469",-0.2,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,3215,"BlankFlag","areaminFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_EvXCore_A","SampleFlag",NA,NA
"1053","C8-HSL",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.23833333333333,7.4,7.17,NA,3215,NA,"SampleFlag",NA,0,NA,0,"200825_Smp_EvXSW_A","SampleFlag",NA,NA
"1054","C8-HSL",6.84,10172,0,"6913",-0.3,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3759,"BlankFlag","areaminFlag, RTFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_A","SampleFlag",NA,NA
"1055","C8-HSL",7.14,4753,0,"5904",-0.9,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,3759,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_B","SampleFlag",NA,NA
"1056","C8-HSL",7.64,4492,0,"6752",-1.4,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3759,"BlankFlag","areaminFlag, RTFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_C","SampleFlag",NA,NA
"1057","C8-HSL",6.79,85281,0,"32364",-1.5,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_A","SampleFlag",NA,NA
"1058","C8-HSL",6.76,57115,0,"22329",-1.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_B","SampleFlag",NA,NA
"1059","C8-HSL",6.76,44559,0,"16562",-1.6,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_C","SampleFlag",NA,NA
"1060","C8-HSL",6.76,33273,0,"11920",-0.6,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"areaminFlag, RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_D","SampleFlag",NA,NA
"1061","C8-HSL",6.77,21795,0,"14740",-1.2,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"areaminFlag, RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_E","SampleFlag",NA,NA
"1062","C8-HSL",6.75,61268,0,"29847",-1.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_A","SampleFlag",NA,NA
"1063","C8-HSL",6.77,62109,0,"29419",-1,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3759,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_B","SampleFlag",NA,NA
"1064","C8-HSL",7.36,1626,0,"3657",-1.5,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,3759,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_C","SampleFlag",NA,NA
"1065","C8-HSL",6.79,137782,0,"54886",-2.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",4538,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_A","SampleFlag",NA,NA
"1066","C8-HSL",6.77,87518,0,"33979",-1,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",4538,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_B","SampleFlag",NA,NA
"1067","C8-HSL",6.77,101305,0,"41020",-1.7,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",4538,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_C","SampleFlag",NA,NA
"1068","C8-HSL",6.76,115046,0,"47705",-1.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3757,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_A","SampleFlag",NA,NA
"1069","C8-HSL",6.78,142939,0,"54141",-2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3757,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_B","SampleFlag",NA,NA
"1070","C8-HSL",6.75,122945,0,"47159",-1.2,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3757,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_C","SampleFlag",NA,NA
"1071","C8-HSL",6.77,139269,0,"65470",-0.8,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3757,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_A","SampleFlag",NA,NA
"1072","C8-HSL",7.37,1988,0,"3972",-1,NA,NA,"areaminFlag",7.23833333333333,7.4,7.17,NA,3757,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_B","SampleFlag",NA,NA
"1073","C8-HSL",6.78,278649,0,"109080",-2.1,NA,NA,NA,7.23833333333333,7.4,7.17,"RTFlag",3757,NA,"RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_C","SampleFlag",NA,NA
"1074","Caffeine",3.82,25660,0,"6849",-1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,6071,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,1,"ReplicateFlag",0,"200825_Smp_20ppt3C_A","SampleFlag",NA,NA
"1075","Caffeine",3.86,42186,0,"12447",-0.8,NA,NA,NA,3.81666666666667,3.94,3.5,NA,6071,NA,"ReplicateFlag, SampleFlag",NA,1,"ReplicateFlag",0,"200825_Smp_20ppt3C_B","SampleFlag",NA,NA
"1076","Caffeine",3.83,5934,53934,"5788",-1.9,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,6071,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,1,"ReplicateFlag",0,"200825_Smp_20ppt3C_C","SampleFlag",NA,NA
"1077","Caffeine",3.86,9771,46818,"5235",-2.4,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,33537,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_A","SampleFlag",NA,NA
"1078","Caffeine",3.87,28602,0,"14922",-1.5,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,33537,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_B","SampleFlag",NA,NA
"1079","Caffeine",3.84,59043,0,"22279",-1.8,NA,NA,NA,3.81666666666667,3.94,3.5,NA,33537,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_C","SampleFlag",NA,NA
"1080","Caffeine",3.83,49384,0,"15062",-1.1,NA,NA,NA,3.81666666666667,3.94,3.5,NA,18544,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_A","SampleFlag",NA,NA
"1081","Caffeine",3.88,76337,99876,"17486",-1.7,"SNFlag",NA,NA,3.81666666666667,3.94,3.5,NA,18544,"BlankFlag","SNFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_B","SampleFlag",NA,NA
"1082","Caffeine",3.87,38230,0,"14106",-1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,18544,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_C","SampleFlag",NA,NA
"1083","Caffeine",3.88,59649,48929,"17316",-2,"SNFlag",NA,NA,3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","SNFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev15SW_A","SampleFlag",NA,NA
"1084","Caffeine",3.86,17168,0,"8822",-0.4,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","areaminFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_A","SampleFlag",NA,NA
"1085","Caffeine",3.85,44289,6556,"16994",-0.8,"SNFlag",NA,NA,3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","SNFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_B","SampleFlag",NA,NA
"1086","Caffeine",3.88,53565,42101,"15450",-1.6,"SNFlag",NA,NA,3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","SNFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev32Core_C","SampleFlag",NA,NA
"1087","Caffeine",3.9,62945,11524,"18484",-2.4,"SNFlag",NA,NA,3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","SNFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev37Core_A","SampleFlag",NA,NA
"1088","Caffeine",3.85,30738,0,"12636",-0.3,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","areaminFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_Ev51Slush_A","SampleFlag",NA,NA
"1089","Caffeine",3.87,96408,0,"23395",-1.2,NA,NA,NA,3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_EvXCore_A","SampleFlag",NA,NA
"1090","Caffeine",3.88,37486,21911,"13923",-2,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,33210,"BlankFlag","SNFlag, areaminFlag, BlankFlag, SampleFlag",NA,0,NA,0,"200825_Smp_EvXSW_A","SampleFlag",NA,NA
"1091","Caffeine",3.83,44259,0,"11469",-0.2,NA,NA,NA,3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_A","SampleFlag",NA,NA
"1092","Caffeine",3.84,13635,105463,"7426",-1.6,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_B","SampleFlag",NA,NA
"1093","Caffeine",3.87,39185,0,"13330",-2.2,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_Hero1_C","SampleFlag",NA,NA
"1094","Caffeine",3.86,13085,61285,"7260",-2.2,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_A","SampleFlag",NA,NA
"1095","Caffeine",3.85,30063,0,"11434",-0.8,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_B","SampleFlag",NA,NA
"1096","Caffeine",3.84,60295,0,"21514",-1.6,NA,NA,NA,3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_C","SampleFlag",NA,NA
"1097","Caffeine",3.87,90655,6138,"26469",-0.6,NA,NA,NA,3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_D","SampleFlag",NA,NA
"1098","Caffeine",3.85,43319,0,"15659",-1.5,NA,NA,NA,3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB1_E","SampleFlag",NA,NA
"1099","Caffeine",3.83,18161,0,"9025",-1.1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_A","SampleFlag",NA,NA
"1100","Caffeine",3.85,14211,0,"7673",0.1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_B","SampleFlag",NA,NA
"1101","Caffeine",3.84,26559,73040,"11927",-1.7,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,77574,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB2_C","SampleFlag",NA,NA
"1102","Caffeine",3.85,14984,68169,"7973",-2.1,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,75567,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_A","SampleFlag",NA,NA
"1103","Caffeine",3.84,16935,0,"9640",-1.1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,75567,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_B","SampleFlag",NA,NA
"1104","Caffeine",3.86,14345,16103,"10298",-1.4,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,75567,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB3_C","SampleFlag",NA,NA
"1105","Caffeine",3.84,32926,0,"14465",-0.9,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_A","SampleFlag",NA,NA
"1106","Caffeine",3.88,19634,53081,"14371",-2,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_B","SampleFlag",NA,NA
"1107","Caffeine",3.84,52781,0,"18584",-1.3,NA,NA,NA,3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB4_C","SampleFlag",NA,NA
"1108","Caffeine",3.85,13326,0,"9108",-0.8,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_A","SampleFlag",NA,NA
"1109","Caffeine",3.87,15296,0,"8247",-0.1,NA,NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_B","SampleFlag",NA,NA
"1110","Caffeine",3.84,12896,37772,"8907",-2.5,"SNFlag",NA,"areaminFlag",3.81666666666667,3.94,3.5,NA,50866,"BlankFlag","SNFlag, areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_StaB5_C","SampleFlag",NA,NA
"1111","Camalexin",7.79,18551,0,"12943",2.5,NA,NA,"areaminFlag",6.77166666666667,6.9,6.44,"RTFlag",1256,NA,"areaminFlag, RTFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_A","SampleFlag",NA,NA
"1112","Camalexin",7.2,2010,0,"3050",2,NA,NA,"areaminFlag",6.77166666666667,6.9,6.44,"RTFlag",1256,"BlankFlag","areaminFlag, RTFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_B","SampleFlag",NA,NA
"1113","Camalexin",7,1540,0,"2446",2.4,NA,NA,"areaminFlag",6.77166666666667,6.9,6.44,NA,1256,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_20ppt3C_C","SampleFlag",NA,NA
"1114","Camalexin",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.77166666666667,6.9,6.44,NA,5186,NA,"ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_A","SampleFlag",NA,NA
"1115","Camalexin",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.77166666666667,6.9,6.44,NA,5186,NA,"ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_B","SampleFlag",NA,NA
"1116","Camalexin",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.77166666666667,6.9,6.44,NA,5186,NA,"ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_35ppt0C_C","SampleFlag",NA,NA
"1117","Camalexin",NA,NA,NA,"#N/A",NA,NA,NA,NA,6.77166666666667,6.9,6.44,NA,1616,NA,"ReplicateFlag, SampleFlag",NA,0,"ReplicateFlag",0,"200825_Smp_50ppt-3C_A","SampleFlag",NA,NA
