"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"895",1487,"PEP",14.22,0,0,"0",NA,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ",NA,2,NA,7,"200821_Smp_50ppt-3C_A",NA,NA,NA,100,"Backfill_Flag"
"896",1488,"PEP",14.89,423848,0,"47557",-1.6,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",423848,2,NA,7,"200821_Smp_50ppt-3C_B",NA,NA,NA,423848,NA
"897",1489,"PEP",14.86,219215,0,"28883",0.4,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",219215,2,NA,7,"200821_Smp_50ppt-3C_C",NA,NA,NA,219215,NA
"898",1490,"PEP",14.98,323315,0,"29087",-1.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",323315,1,NA,7,"200821_Smp_Ev15SW_A",NA,NA,NA,323315,NA
"899",1491,"PEP",14.72,205046,0,"28841",0.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",205046,3,NA,7,"200821_Smp_Ev32Core_A",NA,NA,NA,205046,NA
"900",1492,"PEP",14.83,93367,0,"24466",-0.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",93367,3,NA,7,"200821_Smp_Ev32Core_B",NA,NA,NA,93367,NA
"901",1493,"PEP",14.93,502954,0,"45657",-1.4,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",502954,3,NA,7,"200821_Smp_Ev32Core_C",NA,NA,NA,502954,NA
"902",1494,"PEP",14.86,2030739,0,"140058",-1.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",2030739,1,NA,7,"200821_Smp_Ev37Core_A",NA,NA,NA,2030739,NA
"903",1495,"PEP",14.78,220604,0,"31399",0,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",220604,1,NA,7,"200821_Smp_Ev51Slush_A",NA,NA,NA,220604,NA
"904",1496,"PEP",14.77,200209,0,"29776",-0.8,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",200209,1,NA,7,"200821_Smp_EvXCore_A",NA,NA,NA,200209,NA
"905",1497,"PEP",15.02,261648,0,"25085",-0.7,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",261648,1,NA,7,"200821_Smp_EvXSW_A",NA,NA,NA,261648,NA
"906",1498,"PEP",14.46,0,0,"0",NA,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_A",NA,NA,NA,100,"Backfill_Flag"
"907",1499,"PEP",15.01,15373,0,"11718",-0.8,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_B",NA,NA,NA,100,"Backfill_Flag"
"908",1500,"PEP",14.9,49385,0,"14721",-0.5,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_C",NA,NA,NA,100,"Backfill_Flag"
"909",1501,"PEP",14.89,771030,0,"74055",-1.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",771030,3,NA,7,"200821_Smp_StaB1_A",NA,NA,NA,771030,NA
"910",1502,"PEP",14.82,10394,0,"8806",-1.4,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ",NA,3,NA,7,"200821_Smp_StaB1_B",NA,NA,NA,100,"Backfill_Flag"
"911",1503,"PEP",14.8,196092,0,"31621",-1.3,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",196092,3,NA,7,"200821_Smp_StaB1_C",NA,NA,NA,196092,NA
"912",1504,"PEP",14.9,192690,0,"25791",-0.6,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",192690,3,NA,7,"200821_Smp_StaB1_D",NA,NA,NA,192690,NA
"913",1505,"PEP",14.48,0,0,"0",NA,NA,NA,"areaminFlag",14.67125,14.89,14.46,NA,0,NA,"areaminFlag, ",NA,3,NA,7,"200821_Smp_StaB1_E",NA,NA,NA,100,"Backfill_Flag"
"914",1506,"PEP",14.64,166135,0,"24815",0,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",166135,3,NA,7,"200821_Smp_StaB2_A",NA,NA,NA,166135,NA
"915",1507,"PEP",14.8,177451,0,"20678",0,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",177451,3,NA,7,"200821_Smp_StaB2_B",NA,NA,NA,177451,NA
"916",1508,"PEP",14.89,1142221,0,"92581",-1.2,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",1142221,3,NA,7,"200821_Smp_StaB2_C",NA,NA,NA,1142221,NA
"917",1509,"PEP",14.87,1046120,0,"67690",-1.4,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",1046120,3,NA,7,"200821_Smp_StaB3_A",NA,NA,NA,1046120,NA
"918",1510,"PEP",14.78,192404,0,"28371",-0.2,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",192404,3,NA,7,"200821_Smp_StaB3_B",NA,NA,NA,192404,NA
"919",1511,"PEP",14.91,1843035,0,"132459",-1.4,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",1843035,3,NA,7,"200821_Smp_StaB3_C",NA,NA,NA,1843035,NA
"920",1512,"PEP",14.72,169523,0,"23494",-0.5,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",169523,3,NA,7,"200821_Smp_StaB4_A",NA,NA,NA,169523,NA
"921",1513,"PEP",14.98,1152805,0,"74306",-0.9,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",1152805,3,NA,7,"200821_Smp_StaB4_B",NA,NA,NA,1152805,NA
"922",1514,"PEP",14.73,391409,0,"39856",-0.5,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",391409,3,NA,7,"200821_Smp_StaB4_C",NA,NA,NA,391409,NA
"923",1515,"PEP",14.83,200100,0,"34164",-1,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",200100,3,NA,7,"200821_Smp_StaB5_A",NA,NA,NA,200100,NA
"924",1516,"PEP",14.76,273837,0,"32750",-1.1,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",273837,3,NA,7,"200821_Smp_StaB5_B",NA,NA,NA,273837,NA
"925",1517,"PEP",14.92,2820743,0,"148299",-0.8,NA,NA,NA,14.67125,14.89,14.46,NA,0,NA,"",2820743,3,NA,7,"200821_Smp_StaB5_C",NA,NA,NA,2820743,NA
"926",1518,"Phosphoglyceric Acid",14.57,1326789,0,"76675",0.2,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1326789,2,NA,7,"200821_Smp_20ppt3C_A",NA,NA,NA,1326789,NA
"927",1519,"Phosphoglyceric Acid",14.74,2349566,0,"91630",-0.2,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",2349566,2,NA,7,"200821_Smp_20ppt3C_B",NA,NA,NA,2349566,NA
"928",1520,"Phosphoglyceric Acid",15.11,11486,0,"9867",0.9,NA,NA,"areaminFlag",14.5575,14.9,14.27,NA,0,NA,"areaminFlag, ",NA,2,NA,7,"200821_Smp_20ppt3C_C",NA,NA,NA,100,"Backfill_Flag"
"929",1521,"Phosphoglyceric Acid",14.83,2880378,0,"72661",0.6,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",2880378,3,NA,7,"200821_Smp_35ppt0C_A",NA,NA,NA,2880378,NA
"930",1522,"Phosphoglyceric Acid",14.75,1983173,0,"74441",1.2,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1983173,3,NA,7,"200821_Smp_35ppt0C_B",NA,NA,NA,1983173,NA
"931",1523,"Phosphoglyceric Acid",14.61,3525983,0,"114641",0.1,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",3525983,3,NA,7,"200821_Smp_35ppt0C_C",NA,NA,NA,3525983,NA
"932",1524,"Phosphoglyceric Acid",14.77,37027,0,"14155",0.4,NA,NA,"areaminFlag",14.5575,14.9,14.27,NA,12434,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,7,"200821_Smp_50ppt-3C_A",NA,NA,NA,37402,"Backfill_Flag"
"933",1525,"Phosphoglyceric Acid",14.96,606868,0,"32769",-0.1,NA,NA,NA,14.5575,14.9,14.27,NA,12434,NA,"",606868,2,NA,7,"200821_Smp_50ppt-3C_B",NA,NA,NA,606868,NA
"934",1526,"Phosphoglyceric Acid",14.75,404826,0,"26233",0.8,NA,NA,NA,14.5575,14.9,14.27,NA,12434,NA,"",404826,2,NA,7,"200821_Smp_50ppt-3C_C",NA,NA,NA,404826,NA
"935",1527,"Phosphoglyceric Acid",15.03,331681,0,"25101",0.3,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",331681,1,NA,7,"200821_Smp_Ev15SW_A",NA,NA,NA,331681,NA
"936",1528,"Phosphoglyceric Acid",14.69,1189300,0,"46222",0.8,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1189300,3,NA,7,"200821_Smp_Ev32Core_A",NA,NA,NA,1189300,NA
"937",1529,"Phosphoglyceric Acid",14.73,661435,0,"34648",0,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",661435,3,NA,7,"200821_Smp_Ev32Core_B",NA,NA,NA,661435,NA
"938",1530,"Phosphoglyceric Acid",14.93,877934,0,"31339",-0.1,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",877934,3,NA,7,"200821_Smp_Ev32Core_C",NA,NA,NA,877934,NA
"939",1531,"Phosphoglyceric Acid",14.78,4329084,0,"99923",-0.2,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",4329084,1,NA,7,"200821_Smp_Ev37Core_A",NA,NA,NA,4329084,NA
"940",1532,"Phosphoglyceric Acid",14.67,568952,0,"35963",1.1,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",568952,1,NA,7,"200821_Smp_Ev51Slush_A",NA,NA,NA,568952,NA
"941",1533,"Phosphoglyceric Acid",14.69,224659,0,"28448",0.3,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",224659,1,NA,7,"200821_Smp_EvXCore_A",NA,NA,NA,224659,NA
"942",1534,"Phosphoglyceric Acid",15.64,58527,0,"12032",0.4,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",58527,1,NA,7,"200821_Smp_EvXSW_A",NA,NA,NA,58527,NA
"943",1535,"Phosphoglyceric Acid",14.42,0,0,"0",NA,NA,NA,"areaminFlag",14.5575,14.9,14.27,NA,27614,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_A",NA,NA,NA,82942,"Backfill_Flag"
"944",1536,"Phosphoglyceric Acid",14.94,42757,0,"16626",0.4,NA,NA,"areaminFlag",14.5575,14.9,14.27,NA,27614,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_B",NA,NA,NA,82942,"Backfill_Flag"
"945",1537,"Phosphoglyceric Acid",15.29,12528,0,"12856",-7.5,NA,"ppmFlag","areaminFlag",14.5575,14.9,14.27,NA,27614,"BlankFlag","ppmFlag, areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",7,"200821_Smp_Hero1_C",NA,NA,NA,82942,"Backfill_Flag"
"946",1538,"Phosphoglyceric Acid",14.84,389405,0,"31679",-0.4,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",389405,4,NA,7,"200821_Smp_StaB1_A",NA,NA,NA,389405,NA
"947",1539,"Phosphoglyceric Acid",14.69,155534,0,"26307",0.5,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",155534,4,NA,7,"200821_Smp_StaB1_B",NA,NA,NA,155534,NA
"948",1540,"Phosphoglyceric Acid",15.07,153532,0,"19258",0.6,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",153532,4,NA,7,"200821_Smp_StaB1_C",NA,NA,NA,153532,NA
"949",1541,"Phosphoglyceric Acid",15,176965,0,"17407",0.1,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",176965,4,NA,7,"200821_Smp_StaB1_D",NA,NA,NA,176965,NA
"950",1542,"Phosphoglyceric Acid",14.27,0,0,"0",NA,NA,NA,"areaminFlag",14.5575,14.9,14.27,NA,27614,"BlankFlag","areaminFlag, BlankFlag, ",NA,4,NA,7,"200821_Smp_StaB1_E",NA,NA,NA,82942,"Backfill_Flag"
"951",1543,"Phosphoglyceric Acid",14.45,650405,0,"41433",0.5,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",650405,3,NA,7,"200821_Smp_StaB2_A",NA,NA,NA,650405,NA
"952",1544,"Phosphoglyceric Acid",14.74,671423,0,"32379",0.9,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",671423,3,NA,7,"200821_Smp_StaB2_B",NA,NA,NA,671423,NA
"953",1545,"Phosphoglyceric Acid",14.84,1061738,0,"39475",-0.2,NA,NA,NA,14.5575,14.9,14.27,NA,27614,NA,"",1061738,3,NA,7,"200821_Smp_StaB2_C",NA,NA,NA,1061738,NA
"954",1546,"Phosphoglyceric Acid",14.93,1267899,0,"37228",0,NA,NA,NA,14.5575,14.9,14.27,NA,8376,NA,"",1267899,3,NA,7,"200821_Smp_StaB3_A",NA,NA,NA,1267899,NA
"955",1547,"Phosphoglyceric Acid",14.59,661516,0,"44222",0.6,NA,NA,NA,14.5575,14.9,14.27,NA,8376,NA,"",661516,3,NA,7,"200821_Smp_StaB3_B",NA,NA,NA,661516,NA
"956",1548,"Phosphoglyceric Acid",14.74,2064821,0,"60690",-0.2,NA,NA,NA,14.5575,14.9,14.27,NA,8376,NA,"",2064821,3,NA,7,"200821_Smp_StaB3_C",NA,NA,NA,2064821,NA
"957",1549,"Phosphoglyceric Acid",14.59,1000859,0,"41692",0.3,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1000859,3,NA,7,"200821_Smp_StaB4_A",NA,NA,NA,1000859,NA
"958",1550,"Phosphoglyceric Acid",14.93,1341569,0,"51936",0.4,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1341569,3,NA,7,"200821_Smp_StaB4_B",NA,NA,NA,1341569,NA
"959",1551,"Phosphoglyceric Acid",14.8,957942,0,"45536",0.4,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",957942,3,NA,7,"200821_Smp_StaB4_C",NA,NA,NA,957942,NA
"960",1552,"Phosphoglyceric Acid",14.88,223309,0,"28038",0.1,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",223309,3,NA,7,"200821_Smp_StaB5_A",NA,NA,NA,223309,NA
"961",1553,"Phosphoglyceric Acid",14.85,1058106,0,"52986",0.4,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",1058106,3,NA,7,"200821_Smp_StaB5_B",NA,NA,NA,1058106,NA
"962",1554,"Phosphoglyceric Acid",14.98,2953342,0,"73169",0.3,NA,NA,NA,14.5575,14.9,14.27,NA,0,NA,"",2953342,3,NA,7,"200821_Smp_StaB5_C",NA,NA,NA,2953342,NA
"963",1592,"Resorcylic Acid",3.25,71571,0,"15657",-0.2,NA,NA,NA,3.6475,4.06,3.32,NA,24383,"BlankFlag","BlankFlag, ",NA,2,NA,5,"200821_Smp_20ppt3C_A",NA,NA,NA,73249,"Backfill_Flag"
"964",1593,"Resorcylic Acid",3.56,132634,0,"16045",-0.9,NA,NA,NA,3.6475,4.06,3.32,NA,24383,NA,"",132634,2,NA,5,"200821_Smp_20ppt3C_B",NA,NA,NA,132634,NA
"965",1594,"Resorcylic Acid",3.65,240801,0,"19412",0.2,NA,NA,NA,3.6475,4.06,3.32,NA,24383,NA,"",240801,2,NA,5,"200821_Smp_20ppt3C_C",NA,NA,NA,240801,NA
"966",1595,"Resorcylic Acid",3.94,636709,0,"44000",-1.1,NA,NA,NA,3.6475,4.06,3.32,NA,10047,NA,"",636709,3,NA,5,"200821_Smp_35ppt0C_A",NA,NA,NA,636709,NA
"967",1596,"Resorcylic Acid",3.63,246201,0,"20657",-0.4,NA,NA,NA,3.6475,4.06,3.32,NA,10047,NA,"",246201,3,NA,5,"200821_Smp_35ppt0C_B",NA,NA,NA,246201,NA
"968",1597,"Resorcylic Acid",3.45,1020479,0,"45888",-1.4,NA,NA,NA,3.6475,4.06,3.32,NA,10047,NA,"",1020479,3,NA,5,"200821_Smp_35ppt0C_C",NA,NA,NA,1020479,NA
"969",1598,"Resorcylic Acid",3.45,14393,0,"8123",-0.9,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,26507,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_50ppt-3C_A",NA,NA,NA,79621,"Backfill_Flag"
"970",1599,"Resorcylic Acid",2.97,0,0,"0",NA,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,26507,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_50ppt-3C_B",NA,NA,NA,79621,"Backfill_Flag"
"971",1600,"Resorcylic Acid",3.78,13840,0,"14319",-1.2,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,26507,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_50ppt-3C_C",NA,NA,NA,79621,"Backfill_Flag"
"972",1601,"Resorcylic Acid",3.68,29750,0,"10610",-0.7,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,0,NA,"areaminFlag, ",NA,0,NA,5,"200821_Smp_Ev15SW_A",NA,NA,NA,100,"Backfill_Flag"
"973",1602,"Resorcylic Acid",3.58,1676166,0,"55877",-0.7,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",1676166,3,NA,5,"200821_Smp_Ev32Core_A",NA,NA,NA,1676166,NA
"974",1603,"Resorcylic Acid",3.6,751257,0,"33853",-1.3,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",751257,3,NA,5,"200821_Smp_Ev32Core_B",NA,NA,NA,751257,NA
"975",1604,"Resorcylic Acid",3.58,404048,0,"25378",-0.8,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",404048,3,NA,5,"200821_Smp_Ev32Core_C",NA,NA,NA,404048,NA
"976",1605,"Resorcylic Acid",3.37,63343,0,"12572",-1,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",63343,1,NA,5,"200821_Smp_Ev37Core_A",NA,NA,NA,63343,NA
"977",1606,"Resorcylic Acid",2.93,69427,0,"23170",0,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",69427,1,NA,5,"200821_Smp_Ev51Slush_A",NA,NA,NA,69427,NA
"978",1607,"Resorcylic Acid",3.42,91507,0,"24484",-1.8,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",91507,1,NA,5,"200821_Smp_EvXCore_A",NA,NA,NA,91507,NA
"979",1608,"Resorcylic Acid",2.65,0,0,"0",NA,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,0,NA,"areaminFlag, ",NA,0,NA,5,"200821_Smp_EvXSW_A",NA,NA,NA,100,"Backfill_Flag"
"980",1609,"Resorcylic Acid",2.86,0,0,"0",NA,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_Hero1_A",NA,NA,NA,35965,"Backfill_Flag"
"981",1610,"Resorcylic Acid",2.71,0,0,"0",NA,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_Hero1_B",NA,NA,NA,35965,"Backfill_Flag"
"982",1611,"Resorcylic Acid",3.09,19987,0,"19084",-2.2,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",5,"200821_Smp_Hero1_C",NA,NA,NA,35965,"Backfill_Flag"
"983",1612,"Resorcylic Acid",3.74,1137858,0,"54755",-1.9,NA,NA,NA,3.6475,4.06,3.32,NA,11955,NA,"",1137858,2,NA,5,"200821_Smp_StaB1_A",NA,NA,NA,1137858,NA
"984",1613,"Resorcylic Acid",3.6,11361,0,"7277",0.6,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,5,"200821_Smp_StaB1_B",NA,NA,NA,35965,"Backfill_Flag"
"985",1614,"Resorcylic Acid",3.53,267878,0,"17960",-0.7,NA,NA,NA,3.6475,4.06,3.32,NA,11955,NA,"",267878,2,NA,5,"200821_Smp_StaB1_C",NA,NA,NA,267878,NA
"986",1615,"Resorcylic Acid",3.71,39707,0,"14400",-0.6,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,5,"200821_Smp_StaB1_D",NA,NA,NA,35965,"Backfill_Flag"
"987",1616,"Resorcylic Acid",2.61,49421,0,"16345",-0.3,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,11955,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,5,"200821_Smp_StaB1_E",NA,NA,NA,35965,"Backfill_Flag"
"988",1617,"Resorcylic Acid",2.59,195223,0,"21513",-0.3,NA,NA,NA,3.6475,4.06,3.32,NA,11955,NA,"",195223,3,NA,5,"200821_Smp_StaB2_A",NA,NA,NA,195223,NA
"989",1618,"Resorcylic Acid",3.7,129109,0,"19206",-1.6,NA,NA,NA,3.6475,4.06,3.32,NA,11955,NA,"",129109,3,NA,5,"200821_Smp_StaB2_B",NA,NA,NA,129109,NA
"990",1619,"Resorcylic Acid",3.56,483571,0,"28843",-1.2,NA,NA,NA,3.6475,4.06,3.32,NA,11955,NA,"",483571,3,NA,5,"200821_Smp_StaB2_C",NA,NA,NA,483571,NA
"991",1620,"Resorcylic Acid",3.71,981832,0,"42350",-1.9,NA,NA,NA,3.6475,4.06,3.32,NA,11203,NA,"",981832,3,NA,5,"200821_Smp_StaB3_A",NA,NA,NA,981832,NA
"992",1621,"Resorcylic Acid",3.85,82311,0,"16371",-1.4,NA,NA,NA,3.6475,4.06,3.32,NA,11203,NA,"",82311,3,NA,5,"200821_Smp_StaB3_B",NA,NA,NA,82311,NA
"993",1622,"Resorcylic Acid",3.71,1029982,0,"44980",-1.5,NA,NA,NA,3.6475,4.06,3.32,NA,11203,NA,"",1029982,3,NA,5,"200821_Smp_StaB3_C",NA,NA,NA,1029982,NA
"994",1623,"Resorcylic Acid",3.47,295303,0,"24626",-0.7,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",295303,3,NA,5,"200821_Smp_StaB4_A",NA,NA,NA,295303,NA
"995",1624,"Resorcylic Acid",3.62,756294,0,"33578",-1.2,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",756294,3,NA,5,"200821_Smp_StaB4_B",NA,NA,NA,756294,NA
"996",1625,"Resorcylic Acid",3.44,2030683,0,"79545",-1.3,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",2030683,3,NA,5,"200821_Smp_StaB4_C",NA,NA,NA,2030683,NA
"997",1626,"Resorcylic Acid",3.09,39532,0,"13908",-1,NA,NA,"areaminFlag",3.6475,4.06,3.32,NA,0,NA,"areaminFlag, ",NA,2,NA,5,"200821_Smp_StaB5_A",NA,NA,NA,100,"Backfill_Flag"
"998",1627,"Resorcylic Acid",3.85,683460,0,"28825",-1.4,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",683460,2,NA,5,"200821_Smp_StaB5_B",NA,NA,NA,683460,NA
"999",1628,"Resorcylic Acid",3.84,1714883,0,"72472",-1.8,NA,NA,NA,3.6475,4.06,3.32,NA,0,NA,"",1714883,2,NA,5,"200821_Smp_StaB5_C",NA,NA,NA,1714883,NA
"1000",1629,"Ribose 5 phosphate",12.78,4803391,0,"146244",2,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",4803391,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,4803391,NA
"1001",1630,"Ribose 5 phosphate",13.03,4697709,0,"142044",1.6,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",4697709,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,4697709,NA
"1002",1631,"Ribose 5 phosphate",12.9,396365,0,"38894",1.9,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",396365,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,396365,NA
"1003",1632,"Ribose 5 phosphate",13.02,5092899,0,"198201",2.4,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",5092899,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,5092899,NA
"1004",1633,"Ribose 5 phosphate",13.05,3555443,0,"141296",3,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",3555443,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,3555443,NA
"1005",1634,"Ribose 5 phosphate",12.88,7118023,0,"230453",1.8,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",7118023,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,7118023,NA
"1006",1635,"Ribose 5 phosphate",12.99,544995,0,"39833",1.3,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",544995,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,544995,NA
"1007",1636,"Ribose 5 phosphate",12.99,804193,0,"46962",1.4,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",804193,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,804193,NA
"1008",1637,"Ribose 5 phosphate",13.04,1019297,0,"60438",2.6,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",1019297,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,1019297,NA
"1009",1638,"Ribose 5 phosphate",13.04,924813,0,"40537",1.8,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",924813,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,924813,NA
"1010",1639,"Ribose 5 phosphate",12.94,3800185,0,"142144",2.8,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",3800185,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,3800185,NA
"1011",1640,"Ribose 5 phosphate",12.94,2363017,0,"83225",2.1,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",2363017,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,2363017,NA
"1012",1641,"Ribose 5 phosphate",13,1890291,0,"84893",1.7,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",1890291,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,1890291,NA
"1013",1642,"Ribose 5 phosphate",12.83,3255168,0,"112569",1.5,NA,NA,NA,12.7588888888889,13.02,11.94,NA,0,NA,"",3255168,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,3255168,NA
