MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Column,Date,Adjusted_Area,Run.Cmpd
Adenosyl Methionine,"DL-Histidine, 15N",0.2534970723364864,0.1750263249417683,8114093,200821,Poo,TruePooAnt18,Half3a,HILICPos,200821,10462596.983546434,200821_Poo_TruePooAnt18_Half3a Adenosyl Methionine
Adenosyl Methionine,"DL-Histidine, 15N",0.2534970723364864,0.1750263249417683,5093666,200821,Poo,TruePooAnt18,Half4,HILICPos,200821,9078821.878241273,200821_Poo_TruePooAnt18_Half4 Adenosyl Methionine
ADP,Inj_vol,0.963724412083022,0.963724412083022,131227,200821,Smp,20ppt3C,A,HILICNeg,200821,131227,200821_Smp_20ppt3C_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,636818,200821,Smp,20ppt3C,B,HILICNeg,200821,636818,200821_Smp_20ppt3C_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,20ppt3C,C,HILICNeg,200821,100,200821_Smp_20ppt3C_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,35ppt0C,A,HILICNeg,200821,100,200821_Smp_35ppt0C_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,35ppt0C,B,HILICNeg,200821,100,200821_Smp_35ppt0C_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,35ppt0C,C,HILICNeg,200821,100,200821_Smp_35ppt0C_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,186486,200821,Smp,50ppt-3C,A,HILICNeg,200821,186486,200821_Smp_50ppt-3C_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,1469379,200821,Smp,50ppt-3C,B,HILICNeg,200821,1469379,200821_Smp_50ppt-3C_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,617820,200821,Smp,50ppt-3C,C,HILICNeg,200821,617820,200821_Smp_50ppt-3C_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,1407045,200821,Smp,Ev15SW,A,HILICNeg,200821,1407045,200821_Smp_Ev15SW_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,Ev32Core,A,HILICNeg,200821,63250,200821_Smp_Ev32Core_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,230105,200821,Smp,Ev32Core,B,HILICNeg,200821,230105,200821_Smp_Ev32Core_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,Ev32Core,C,HILICNeg,200821,63250,200821_Smp_Ev32Core_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,1614399,200821,Smp,Ev37Core,A,HILICNeg,200821,1614399,200821_Smp_Ev37Core_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,619176,200821,Smp,Ev51Slush,A,HILICNeg,200821,619176,200821_Smp_Ev51Slush_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,EvXCore,A,HILICNeg,200821,63250,200821_Smp_EvXCore_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,EvXSW,A,HILICNeg,200821,63250,200821_Smp_EvXSW_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,Hero1,A,HILICNeg,200821,100,200821_Smp_Hero1_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,Hero1,B,HILICNeg,200821,100,200821_Smp_Hero1_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,Hero1,C,HILICNeg,200821,100,200821_Smp_Hero1_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,65231,200821,Smp,StaB1,A,HILICNeg,200821,65231,200821_Smp_StaB1_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB1,B,HILICNeg,200821,100,200821_Smp_StaB1_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB1,C,HILICNeg,200821,100,200821_Smp_StaB1_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,405879,200821,Smp,StaB1,D,HILICNeg,200821,405879,200821_Smp_StaB1_D ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB1,E,HILICNeg,200821,100,200821_Smp_StaB1_E ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB2,A,HILICNeg,200821,100,200821_Smp_StaB2_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB2,B,HILICNeg,200821,100,200821_Smp_StaB2_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB2,C,HILICNeg,200821,100,200821_Smp_StaB2_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB3,A,HILICNeg,200821,100,200821_Smp_StaB3_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB3,B,HILICNeg,200821,100,200821_Smp_StaB3_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,StaB3,C,HILICNeg,200821,100,200821_Smp_StaB3_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB4,A,HILICNeg,200821,120394,200821_Smp_StaB4_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB4,B,HILICNeg,200821,120394,200821_Smp_StaB4_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB4,C,HILICNeg,200821,120394,200821_Smp_StaB4_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5,A,HILICNeg,200821,120394,200821_Smp_StaB5_A ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5,B,HILICNeg,200821,120394,200821_Smp_StaB5_B ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5,C,HILICNeg,200821,120394,200821_Smp_StaB5_C ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,445175,200821,Poo,TruePooAnt18,Full1,HILICNeg,200821,445175,200821_Poo_TruePooAnt18_Full1 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,323603,200821,Poo,TruePooAnt18,Full2,HILICNeg,200821,323603,200821_Poo_TruePooAnt18_Full2 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,96542,200821,Poo,TruePooAnt18,Full3,HILICNeg,200821,96542,200821_Poo_TruePooAnt18_Full3 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,25856,200821,Poo,TruePooAnt18,Full3a,HILICNeg,200821,25856,200821_Poo_TruePooAnt18_Full3a ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,23415,200821,Poo,TruePooAnt18,Full4,HILICNeg,200821,23415,200821_Poo_TruePooAnt18_Full4 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,90313,200821,Poo,TruePooAnt18,Half1,HILICNeg,200821,180626,200821_Poo_TruePooAnt18_Half1 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,109792,200821,Poo,TruePooAnt18,Half2,HILICNeg,200821,219584,200821_Poo_TruePooAnt18_Half2 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,24335,200821,Poo,TruePooAnt18,Half3,HILICNeg,200821,48670,200821_Poo_TruePooAnt18_Half3 ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,10371,200821,Poo,TruePooAnt18,Half3a,HILICNeg,200821,20742,200821_Poo_TruePooAnt18_Half3a ADP
ADP,Inj_vol,0.963724412083022,0.963724412083022,53918,200821,Poo,TruePooAnt18,Half4,HILICNeg,200821,107836,200821_Poo_TruePooAnt18_Half4 ADP
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,245630864,200821,Smp,20ppt3C,A,HILICPos,200821,415020800.99678195,200821_Smp_20ppt3C_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,387048768,200821,Smp,20ppt3C,B,HILICPos,200821,428838012.6220033,200821_Smp_20ppt3C_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,364202688,200821,Smp,20ppt3C,C,HILICPos,200821,409220592.25912327,200821_Smp_20ppt3C_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,1295557248,200821,Smp,35ppt0C,A,HILICPos,200821,1710614014.430692,200821_Smp_35ppt0C_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,1228423680,200821,Smp,35ppt0C,B,HILICPos,200821,1602676151.0369303,200821_Smp_35ppt0C_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,1351269248,200821,Smp,35ppt0C,C,HILICPos,200821,2892901156.1208644,200821_Smp_35ppt0C_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,294125728,200821,Smp,50ppt-3C,A,HILICPos,200821,319700950.1211677,200821_Smp_50ppt-3C_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,337130048,200821,Smp,50ppt-3C,B,HILICPos,200821,345772465.40017295,200821_Smp_50ppt-3C_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,577248512,200821,Smp,50ppt-3C,C,HILICPos,200821,530594281.6316532,200821_Smp_50ppt-3C_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,124558224,200821,Smp,Ev15SW,A,HILICPos,200821,107015624.30495907,200821_Smp_Ev15SW_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,214353504,200821,Smp,Ev32Core,A,HILICPos,200821,216634624.3440807,200821_Smp_Ev32Core_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,82493408,200821,Smp,Ev32Core,B,HILICPos,200821,69760311.72044484,200821_Smp_Ev32Core_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,52075940,200821,Smp,Ev32Core,C,HILICPos,200821,37683689.86534463,200821_Smp_Ev32Core_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,153887696,200821,Smp,Ev37Core,A,HILICPos,200821,132615926.79871748,200821_Smp_Ev37Core_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,181224576,200821,Smp,Ev51Slush,A,HILICPos,200821,162478574.77090293,200821_Smp_Ev51Slush_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,177222400,200821,Smp,EvXCore,A,HILICPos,200821,158037529.58113673,200821_Smp_EvXCore_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,38575468,200821,Smp,EvXSW,A,HILICPos,200821,30171582.55491045,200821_Smp_EvXSW_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,8205871,200821,Smp,Hero1,A,HILICPos,200821,6859971.645295676,200821_Smp_Hero1_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,30359978,200821,Smp,Hero1,B,HILICPos,200821,21596892.427147992,200821_Smp_Hero1_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,31569312,200821,Smp,Hero1,C,HILICPos,200821,16669635.496543067,200821_Smp_Hero1_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,378141792,200821,Smp,StaB1,A,HILICPos,200821,319636304.78978527,200821_Smp_StaB1_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,327339488,200821,Smp,StaB1,B,HILICPos,200821,353385715.2408057,200821_Smp_StaB1_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,353781440,200821,Smp,StaB1,C,HILICPos,200821,401645678.3307685,200821_Smp_StaB1_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,145038848,200821,Smp,StaB1,D,HILICPos,200821,106584538.6427441,200821_Smp_StaB1_D Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,197001104,200821,Smp,StaB1,E,HILICPos,200821,200173571.73308736,200821_Smp_StaB1_E Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,464106496,200821,Smp,StaB2,A,HILICPos,200821,603838264.8456658,200821_Smp_StaB2_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,431327392,200821,Smp,StaB2,B,HILICPos,200821,465091255.4814891,200821_Smp_StaB2_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,514390944,200821,Smp,StaB2,C,HILICPos,200821,553839206.1451076,200821_Smp_StaB2_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,610888512,200821,Smp,StaB3,A,HILICPos,200821,583927786.839098,200821_Smp_StaB3_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,701715520,200821,Smp,StaB3,B,HILICPos,200821,806238078.3990759,200821_Smp_StaB3_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,773153088,200821,Smp,StaB3,C,HILICPos,200821,858466244.9130017,200821_Smp_StaB3_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,688590848,200821,Smp,StaB4,A,HILICPos,200821,912069394.4940151,200821_Smp_StaB4_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,785426560,200821,Smp,StaB4,B,HILICPos,200821,927114793.349011,200821_Smp_StaB4_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,769198528,200821,Smp,StaB4,C,HILICPos,200821,1015848769.003464,200821_Smp_StaB4_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,545557888,200821,Smp,StaB5,A,HILICPos,200821,616637979.3111224,200821_Smp_StaB5_A Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,739607808,200821,Smp,StaB5,B,HILICPos,200821,766361247.9065598,200821_Smp_StaB5_B Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,831848960,200821,Smp,StaB5,C,HILICPos,200821,1085670549.1773815,200821_Smp_StaB5_C Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,533865856,200821,Poo,TruePooAnt18,Full1,HILICPos,200821,507898652.3185576,200821_Poo_TruePooAnt18_Full1 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,502124576,200821,Poo,TruePooAnt18,Full2,HILICPos,200821,520763816.2475519,200821_Poo_TruePooAnt18_Full2 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,476130496,200821,Poo,TruePooAnt18,Full3,HILICPos,200821,533932864.95846087,200821_Poo_TruePooAnt18_Full3 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,466648352,200821,Poo,TruePooAnt18,Full3a,HILICPos,200821,541143910.3810115,200821_Poo_TruePooAnt18_Full3a Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,421087680,200821,Poo,TruePooAnt18,Full4,HILICPos,200821,533869389.8375418,200821_Poo_TruePooAnt18_Full4 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,337358528,200821,Poo,TruePooAnt18,Half1,HILICPos,200821,515274834.8053564,200821_Poo_TruePooAnt18_Half1 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,328753888,200821,Poo,TruePooAnt18,Half2,HILICPos,200821,518962275.6698757,200821_Poo_TruePooAnt18_Half2 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,288908096,200821,Poo,TruePooAnt18,Half3,HILICPos,200821,541500543.8322806,200821_Poo_TruePooAnt18_Half3 Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,310943936,200821,Poo,TruePooAnt18,Half3a,HILICPos,200821,531960976.6936862,200821_Poo_TruePooAnt18_Half3a Alanine
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,284309696,200821,Poo,TruePooAnt18,Half4,HILICPos,200821,539358653.3258877,200821_Poo_TruePooAnt18_Half4 Alanine
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,20ppt3C,A,HILICNeg,200821,100,200821_Smp_20ppt3C_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,20ppt3C,B,HILICNeg,200821,100,200821_Smp_20ppt3C_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,20ppt3C,C,HILICNeg,200821,100,200821_Smp_20ppt3C_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,333192,200821,Smp,35ppt0C,A,HILICNeg,200821,333192,200821_Smp_35ppt0C_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,390823,200821,Smp,35ppt0C,B,HILICNeg,200821,390823,200821_Smp_35ppt0C_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,768049,200821,Smp,35ppt0C,C,HILICNeg,200821,768049,200821_Smp_35ppt0C_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,50ppt-3C,A,HILICNeg,200821,100,200821_Smp_50ppt-3C_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,50ppt-3C,B,HILICNeg,200821,100,200821_Smp_50ppt-3C_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,50ppt-3C,C,HILICNeg,200821,100,200821_Smp_50ppt-3C_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev15SW,A,HILICNeg,200821,100,200821_Smp_Ev15SW_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev32Core,A,HILICNeg,200821,100,200821_Smp_Ev32Core_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev32Core,B,HILICNeg,200821,100,200821_Smp_Ev32Core_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev32Core,C,HILICNeg,200821,100,200821_Smp_Ev32Core_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev37Core,A,HILICNeg,200821,100,200821_Smp_Ev37Core_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev51Slush,A,HILICNeg,200821,100,200821_Smp_Ev51Slush_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,EvXCore,A,HILICNeg,200821,100,200821_Smp_EvXCore_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,EvXSW,A,HILICNeg,200821,100,200821_Smp_EvXSW_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,Hero1,A,HILICNeg,200821,31486,200821_Smp_Hero1_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,Hero1,B,HILICNeg,200821,31486,200821_Smp_Hero1_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,Hero1,C,HILICNeg,200821,31486,200821_Smp_Hero1_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB1,A,HILICNeg,200821,31486,200821_Smp_StaB1_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB1,B,HILICNeg,200821,31486,200821_Smp_StaB1_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB1,C,HILICNeg,200821,31486,200821_Smp_StaB1_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB1,D,HILICNeg,200821,31486,200821_Smp_StaB1_D Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB1,E,HILICNeg,200821,31486,200821_Smp_StaB1_E Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB2,A,HILICNeg,200821,31486,200821_Smp_StaB2_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB2,B,HILICNeg,200821,31486,200821_Smp_StaB2_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,StaB2,C,HILICNeg,200821,31486,200821_Smp_StaB2_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB3,A,HILICNeg,200821,100,200821_Smp_StaB3_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB3,B,HILICNeg,200821,100,200821_Smp_StaB3_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB3,C,HILICNeg,200821,100,200821_Smp_StaB3_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB4,A,HILICNeg,200821,100,200821_Smp_StaB4_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB4,B,HILICNeg,200821,100,200821_Smp_StaB4_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB4,C,HILICNeg,200821,100,200821_Smp_StaB4_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5,A,HILICNeg,200821,100,200821_Smp_StaB5_A Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5,B,HILICNeg,200821,100,200821_Smp_StaB5_B Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5,C,HILICNeg,200821,100,200821_Smp_StaB5_C Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,56074,200821,Poo,TruePooAnt18,Full1,HILICNeg,200821,56074,200821_Poo_TruePooAnt18_Full1 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,16131,200821,Poo,TruePooAnt18,Full2,HILICNeg,200821,16131,200821_Poo_TruePooAnt18_Full2 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,25287,200821,Poo,TruePooAnt18,Full3,HILICNeg,200821,25287,200821_Poo_TruePooAnt18_Full3 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,12207,200821,Poo,TruePooAnt18,Full3a,HILICNeg,200821,12207,200821_Poo_TruePooAnt18_Full3a Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,0,200821,Poo,TruePooAnt18,Full4,HILICNeg,200821,0,200821_Poo_TruePooAnt18_Full4 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,14166,200821,Poo,TruePooAnt18,Half1,HILICNeg,200821,28332,200821_Poo_TruePooAnt18_Half1 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,0,200821,Poo,TruePooAnt18,Half2,HILICNeg,200821,0,200821_Poo_TruePooAnt18_Half2 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,0,200821,Poo,TruePooAnt18,Half3,HILICNeg,200821,0,200821_Poo_TruePooAnt18_Half3 Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,0,200821,Poo,TruePooAnt18,Half3a,HILICNeg,200821,0,200821_Poo_TruePooAnt18_Half3a Amino Propanesulfonic Acid
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,0,200821,Poo,TruePooAnt18,Half4,HILICNeg,200821,0,200821_Poo_TruePooAnt18_Half4 Amino Propanesulfonic Acid
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,20545156,200821,Smp,20ppt3C,A,HILICNeg,200821,17780884.73444912,200821_Smp_20ppt3C_A AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,23308228,200821,Smp,20ppt3C,B,HILICNeg,200821,23390919.295184348,200821_Smp_20ppt3C_B AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,2533376,200821,Smp,20ppt3C,C,HILICNeg,200821,2539641.962731747,200821_Smp_20ppt3C_C AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,53708716,200821,Smp,35ppt0C,A,HILICNeg,200821,55036256.09210133,200821_Smp_35ppt0C_A AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,29686892,200821,Smp,35ppt0C,B,HILICNeg,200821,31949943.289028265,200821_Smp_35ppt0C_B AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,51254304,200821,Smp,35ppt0C,C,HILICNeg,200821,45114380.57905847,200821_Smp_35ppt0C_C AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,4036496,200821,Smp,50ppt-3C,A,HILICNeg,200821,3735757.510055176,200821_Smp_50ppt-3C_A AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,6082405,200821,Smp,50ppt-3C,B,HILICNeg,200821,5972724.883587434,200821_Smp_50ppt-3C_B AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,6604555,200821,Smp,50ppt-3C,C,HILICNeg,200821,8429120.284421591,200821_Smp_50ppt-3C_C AMP
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,12536398,200821,Smp,Ev15SW,A,HILICNeg,200821,13728652.954536136,200821_Smp_Ev15SW_A AMP
